Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y
1.00,-0.15,-0.79,-1.68,-1.50,-2.78,-0.70,2.00,0
1.00,-0.83,-0.81,-0.36,-1.99,-2.88,-0.47,-0.29,0
1.00,-0.82,-0.38,-2.82,-1.64,-1.24,-0.37,-0.13,0
1.00,-1.18,-1.79,-1.15,-0.59,-1.89,-6.42,2.49,0
1.00,-1.45,-0.42,-1.23,-1.98,-0.41,-6.89,2.60,0
1.00,-2.45,-2.42,-0.27,-2.85,-0.32,-6.82,2.33,0
1.00,-2.44,-1.42,-0.40,-0.85,-1.65,-4.56,-0.12,0
1.00,-0.13,-2.13,-2.66,-1.53,-2.53,-5.53,-0.27,0
1.00,-1.00,-0.50,-1.57,-1.74,-1.46,-6.31,2.69,0
1.00,-1.78,-0.35,-0.44,-0.63,-2.16,-0.33,-0.20,0
1.00,-2.50,-0.11,-0.32,-1.70,-0.24,-0.26,1.31,0
1.00,-0.43,-0.50,-2.47,-0.24,-0.15,-4.45,1.49,0
1.00,-0.45,-0.72,-1.27,-0.87,-2.48,-0.19,2.26,0
1.00,-0.35,-0.22,-1.54,-2.97,-0.15,-0.13,2.13,0
1.00,-0.24,-1.34,-0.94,-1.53,-2.33,-0.78,1.76,0
1.00,-2.48,-0.29,-0.26,-0.52,-1.10,-5.05,1.35,0
1.00,-1.35,-2.28,-0.26,-0.70,-0.10,-5.07,-0.23,0
1.00,-0.30,-2.35,-0.24,-0.22,-1.46,-6.10,-0.12,0
1.00,-0.28,-2.08,-2.17,-2.14,-0.10,-0.20,-0.15,0
1.00,-0.37,-1.67,-0.27,-2.16,-2.48,-5.86,-0.29,0
1.00,-0.43,-0.25,-1.73,-0.36,-2.93,-5.34,-0.19,0
1.00,-0.25,-0.78,-0.14,-1.64,-1.84,-0.66,-0.12,0
1.00,-0.40,-0.37,-0.20,-2.26,-0.16,-5.53,-0.25,0
1.00,-2.00,-0.21,-1.45,-0.54,-2.49,-6.28,-0.30,0
1.00,-1.79,-2.05,-0.36,-0.62,-0.29,-0.49,2.87,0
1.00,-1.30,-1.85,-1.71,-0.85,-2.88,-4.51,-0.11,0
1.00,-0.39,-2.89,-1.68,-2.17,-0.27,-0.25,2.33,0
1.00,-0.34,-0.45,-0.18,-0.62,-2.55,-4.80,-0.30,0
1.00,-2.12,-0.47,-2.45,-0.27,-1.98,-0.62,-0.26,0
1.00,-1.90,-2.29,-0.41,-0.58,-0.17,-0.57,1.66,0
1.00,-1.65,-2.19,-0.28,-0.40,-0.13,-6.46,2.90,0
1.00,-0.83,-1.40,-0.31,-0.23,-0.83,-4.72,1.45,0
1.00,-0.38,-2.03,-0.23,-0.40,-2.85,-6.27,-0.11,0
1.00,-0.23,-0.80,-0.91,-1.91,-1.59,-0.40,-0.21,0
1.00,-0.29,-1.56,-1.80,-2.83,-0.41,-0.38,-0.23,0
1.00,-0.91,-2.67,-0.19,-2.08,-0.37,-4.88,-0.28,0
1.00,-1.65,-2.62,-2.97,-2.73,-2.85,-0.51,-0.23,0
1.00,-0.30,-0.19,-1.38,-3.00,-1.80,-5.70,-0.22,0
1.00,-0.31,-2.51,-2.33,-1.25,-0.13,-0.23,-0.27,0
1.00,-2.91,-0.14,-1.87,-0.67,-2.45,-0.42,2.87,0
1.00,-1.93,-2.33,-2.73,-0.64,-0.37,-0.71,1.94,0
1.00,-1.26,-1.75,-0.31,-0.52,-1.47,-6.46,1.56,0
1.00,-2.95,-2.81,-2.43,-0.20,-0.25,-0.55,-0.24,0
1.00,-0.76,-0.36,-1.99,-2.88,-2.24,-0.39,-0.19,0
1.00,-2.87,-1.47,-1.92,-1.22,-1.40,-0.37,1.90,0
1.00,-0.39,-0.59,-1.75,-2.57,-2.12,-6.50,1.27,0
1.00,-2.01,-2.00,-1.21,-2.83,-2.01,-5.15,-0.15,0
1.00,-2.59,-1.16,-0.29,-0.42,-0.27,-6.27,-0.25,0
1.00,-2.44,-1.80,-2.49,-0.89,-1.29,-0.47,1.95,0
1.00,-0.34,-2.57,-0.19,-1.58,-0.26,-4.57,-0.28,0
1.00,-0.29,-1.83,-0.26,-0.90,-0.19,-4.84,-0.25,0
1.00,-0.23,-1.72,-2.25,-2.86,-1.83,-4.52,-0.24,0
1.00,-0.40,-0.53,-2.58,-0.81,-1.97,-0.85,2.03,0
1.00,-0.33,-0.61,-2.67,-0.55,-1.07,-0.23,2.52,0
1.00,-1.58,-1.82,-0.15,-1.98,-1.39,-6.94,-0.11,0
1.00,-0.33,-1.60,-1.62,-0.78,-0.44,-5.74,2.63,0
1.00,-0.37,-1.81,-1.39,-1.20,-0.27,-0.34,1.34,0
1.00,-1.44,-0.73,-2.14,-2.17,-0.15,-5.10,2.28,0
1.00,-0.22,-0.83,-0.30,-2.50,-0.18,-0.84,-0.13,0
1.00,-0.39,-1.27,-0.33,-0.83,-0.15,-4.49,2.02,0
1.00,-2.62,-0.19,-2.99,-2.64,-2.24,-0.29,2.43,0
1.00,-0.24,-1.30,-2.06,-0.75,-0.27,-4.65,2.01,0
1.00,-0.44,-0.20,-1.91,-0.58,-0.32,-5.89,1.40,0
1.00,-0.35,-2.33,-0.14,-0.54,-2.11,-0.14,2.79,0
1.00,-0.18,-2.58,-0.17,-1.98,-0.17,-4.63,1.98,0
1.00,-1.90,-0.36,-0.92,-0.66,-0.19,-5.09,-0.29,0
1.00,-2.72,-0.14,-2.65,-1.87,-2.82,-4.99,-0.24,0
1.00,-0.23,-0.72,-1.85,-2.27,-2.17,-0.55,1.26,0
1.00,-1.39,-1.93,-0.19,-0.19,-2.08,-4.82,-0.19,0
1.00,-1.28,-1.34,-0.25,-0.13,-1.68,-0.52,1.85,0
1.00,-0.17,-0.54,-1.53,-2.65,-2.26,-4.48,-0.27,0
1.00,-0.16,-2.00,-0.15,-1.95,-2.72,-6.55,1.56,0
1.00,-0.37,-2.14,-1.07,-2.76,-0.20,-0.32,-0.29,0
1.00,-0.20,-1.47,-0.10,-2.89,-2.30,-6.58,1.47,0
1.00,-0.33,-0.64,-1.64,-0.25,-1.62,-5.82,2.24,0
1.00,-2.79,-0.49,-1.49,-0.77,-0.21,-0.17,-0.12,0
1.00,-1.62,-2.22,-0.22,-2.82,-1.71,-0.38,1.52,0
1.00,-0.18,-0.50,-1.77,-2.13,-2.81,-0.31,-0.15,0
1.00,-0.25,-1.50,-0.22,-2.75,-0.17,-6.60,1.28,0
1.00,-0.40,-2.88,-1.83,-1.77,-2.43,-6.48,1.91,0
1.00,-0.32,-2.65,-0.36,-2.84,-2.71,-0.12,2.25,0
1.00,-0.13,-0.49,-0.11,-0.52,-0.84,-4.56,2.44,0
1.00,-0.16,-0.58,-2.70,-0.18,-1.65,-0.82,1.28,0
1.00,-1.19,-0.56,-0.30,-2.75,-2.39,-4.53,-0.26,0
1.00,-2.17,-0.24,-0.38,-0.57,-1.27,-5.65,2.62,0
1.00,-1.83,-2.88,-0.22,-0.84,-0.75,-5.58,-0.13,0
1.00,-0.15,-1.30,-0.34,-0.66,-1.60,-0.16,-0.23,0
1.00,-0.14,-0.13,-2.22,-0.59,-0.19,-0.81,-0.14,0
1.00,-2.31,-0.76,-1.35,-2.34,-1.71,-0.70,2.68,0
1.00,-0.27,-0.17,-0.41,-0.32,-2.57,-0.19,1.57,0
1.00,-2.25,-2.72,-0.19,-0.32,-0.24,-0.35,1.83,0
1.00,-0.88,-0.34,-0.37,-0.73,-0.20,-0.44,-0.17,0
1.00,-0.34,-1.98,-1.98,-2.38,-1.02,-4.78,1.59,0
1.00,-0.25,-2.11,-1.18,-0.27,-2.58,-4.81,2.02,0
1.00,-1.36,-1.25,-1.68,-0.73,-1.65,-6.42,1.45,0
1.00,-0.24,-1.26,-0.95,-0.57,-0.39,-5.87,-0.26,0
1.00,-0.27,-0.64,-1.51,-0.88,-0.11,-6.12,2.98,0
1.00,-2.49,-2.64,-0.28,-1.77,-2.62,-6.03,2.89,0
1.00,-0.18,-1.69,-1.06,-2.63,-0.39,-4.89,-0.28,0
1.00,-0.40,-0.71,-2.91,-1.87,-2.17,-5.86,-0.24,0
1.00,-2.92,-1.31,-0.37,-1.34,-2.98,-5.22,1.75,0
1.00,-1.49,-0.36,-1.37,-2.20,-2.29,-0.54,-0.26,0
1.00,-1.73,-0.17,-0.38,-0.61,-0.41,-0.50,-0.14,0
1.00,-1.25,-0.47,-2.80,-0.29,-0.10,-6.35,1.64,0
1.00,-0.30,-0.57,-0.40,-0.53,-0.13,-0.60,1.92,0
1.00,-0.20,-2.04,-0.37,-0.50,-0.21,-4.65,2.45,0
1.00,-2.27,-1.43,-2.24,-0.33,-1.19,-0.43,-0.18,0
1.00,-0.17,-2.88,-0.19,-0.89,-2.98,-5.70,-0.19,0
1.00,-0.19,-1.70,-0.27,-1.25,-0.27,-0.42,2.21,0
1.00,-2.54,-0.33,-0.76,-2.21,-1.99,-6.13,1.66,0
1.00,-2.72,-1.59,-1.60,-2.71,-0.97,-6.44,1.88,0
1.00,-2.40,-1.95,-0.26,-0.62,-2.23,-6.47,1.59,0
1.00,-0.87,-1.32,-0.11,-0.50,-0.37,-5.21,-0.26,0
1.00,-2.82,-0.18,-1.20,-0.70,-0.12,-6.77,-0.29,0
1.00,-0.38,-2.58,-2.81,-0.71,-2.23,-0.43,-0.27,0
1.00,-2.64,-1.56,-0.34,-2.82,-0.42,-5.98,1.80,0
1.00,-1.29,-2.11,-1.72,-0.22,-2.15,-5.41,2.64,0
1.00,-1.92,-0.85,-2.80,-1.88,-0.19,-0.46,1.51,0
1.00,-0.24,-0.66,-0.77,-1.55,-0.45,-6.73,-0.14,0
1.00,-0.36,-0.70,-0.84,-2.51,-2.45,-0.62,-0.17,0
1.00,-0.20,-2.42,-0.43,-2.61,-1.49,-5.22,-0.13,0
1.00,-1.12,-0.57,-0.26,-0.37,-1.18,-6.74,-0.22,0
1.00,-1.85,-1.58,-0.14,-0.42,-0.16,-6.44,2.68,0
1.00,-0.12,-0.88,-1.43,-2.58,-0.17,-6.15,-0.23,0
1.00,-0.14,-0.39,-0.25,-0.18,-2.24,-6.10,2.47,0
1.00,-1.13,-2.23,-0.11,-1.66,-0.21,-0.24,-0.27,0
1.00,-0.42,-0.38,-0.28,-2.05,-1.03,-0.17,1.98,0
1.00,-0.22,-0.41,-0.29,-0.63,-0.36,-0.48,1.37,0
1.00,-0.36,-1.93,-2.43,-1.71,-0.40,-0.49,1.74,0
1.00,-1.62,-2.42,-0.44,-0.20,-0.17,-0.72,-0.20,0
1.00,-0.78,-1.71,-0.12,-0.58,-0.17,-0.41,2.46,0
1.00,-0.87,-2.22,-0.29,-2.15,-0.13,-6.26,1.53,0
1.00,-2.70,-1.63,-0.18,-2.70,-0.32,-0.22,-0.17,0
1.00,-0.21,-1.82,-0.11,-2.88,-1.49,-6.50,-0.29,0
1.00,-0.12,-1.99,-0.26,-1.26,-0.22,-5.17,2.52,0
1.00,-0.40,-0.45,-0.15,-0.61,-0.15,-0.81,-0.24,0
1.00,-1.30,-2.92,-2.35,-0.58,-2.75,-4.79,-0.29,0
1.00,-0.33,-0.55,-1.14,-1.96,-1.74,-6.35,2.25,0
1.00,-1.47,-0.27,-0.27,-0.72,-0.12,-6.27,1.71,0
1.00,-2.44,-0.49,-0.37,-1.79,-2.60,-0.66,-0.18,0
1.00,-2.69,-0.30,-2.20,-1.28,-0.99,-0.35,-0.23,0
1.00,-2.05,-0.62,-2.79,-0.39,-0.16,-0.33,2.86,0
1.00,-0.24,-2.80,-1.44,-1.88,-0.22,-0.49,-0.29,0
1.00,-0.30,-0.63,-0.43,-1.88,-0.96,-6.28,-0.24,0
1.00,-1.12,-0.53,-0.41,-0.46,-0.38,-0.79,-0.25,0
1.00,-2.61,-0.44,-2.55,-1.40,-0.44,-5.38,1.62,0
1.00,-0.29,-2.51,-2.31,-0.65,-0.36,-0.65,-0.18,0
1.00,-0.40,-0.75,-0.22,-2.97,-0.22,-4.82,-0.24,0
1.00,-0.11,-0.55,-1.82,-0.38,-2.12,-0.75,2.87,0
1.00,-2.82,-1.90,-0.27,-2.08,-0.34,-0.61,2.87,0
1.00,-2.20,-2.00,-2.97,-1.91,-0.44,-0.51,-0.11,0
1.00,-0.35,-2.04,-0.39,-2.88,-2.83,-4.88,-0.18,0
1.00,-0.11,-0.46,-0.26,-0.84,-2.15,-6.65,2.71,0
1.00,-0.12,-0.84,-0.43,-0.34,-2.59,-0.19,2.44,0
1.00,-0.22,-1.30,-0.12,-1.81,-1.81,-5.38,-0.15,0
1.00,-0.78,-0.86,-0.29,-0.37,-1.46,-0.74,-0.12,0
1.00,-0.20,-1.73,-0.26,-1.95,-1.39,-6.03,1.95,0
1.00,-0.85,-2.68,-1.26,-1.72,-0.44,-0.40,2.41,0
1.00,-1.87,-2.59,-2.26,-0.50,-1.70,-0.80,-0.11,0
1.00,-1.06,-0.55,-2.85,-1.26,-2.26,-6.08,1.38,0
1.00,-0.93,-1.94,-2.56,-1.92,-2.69,-6.49,2.28,0
1.00,-0.36,-0.53,-0.17,-1.21,-1.90,-5.28,1.29,0
1.00,-2.19,-1.49,-0.37,-0.46,-2.09,-0.68,2.22,0
1.00,-0.30,-2.34,-1.17,-1.78,-0.23,-5.19,-0.16,0
1.00,-2.34,-2.90,-0.79,-0.36,-1.31,-5.25,-0.10,0
1.00,-2.66,-0.10,-0.89,-0.66,-0.30,-0.58,2.49,0
1.00,-2.09,-0.31,-2.71,-2.20,-0.21,-4.95,1.93,0
1.00,-1.48,-0.73,-0.32,-0.21,-0.37,-0.19,1.53,0
1.00,-0.26,-0.46,-0.20,-0.11,-2.48,-5.66,-0.11,0
1.00,-2.56,-0.68,-1.73,-2.89,-0.18,-0.12,2.27,0
1.00,-0.90,-0.68,-1.79,-0.48,-0.21,-6.26,-0.11,0
1.00,-1.17,-0.19,-0.13,-0.89,-2.13,-0.22,-0.20,0
1.00,-2.53,-0.79,-1.28,-0.50,-0.14,-5.41,-0.14,0
1.00,-0.18,-0.78,-1.93,-2.82,-0.42,-4.60,-0.15,0
1.00,-0.44,-0.60,-0.11,-0.70,-0.22,-0.56,-0.19,0
1.00,-1.13,-2.84,-0.11,-0.64,-0.28,-6.08,-0.16,0
1.00,-2.92,-2.23,-0.38,-0.88,-1.97,-5.78,1.86,0
1.00,-0.20,-0.20,-2.21,-0.67,-0.84,-6.79,-0.22,0
1.00,-0.39,-2.13,-0.16,-1.58,-0.36,-4.67,-0.16,0
1.00,-0.82,-2.42,-0.17,-2.62,-1.97,-6.46,-0.16,0
1.00,-0.29,-2.55,-1.74,-2.75,-1.22,-5.61,1.29,0
1.00,-2.45,-1.15,-0.39,-0.62,-2.48,-0.34,-0.15,0
1.00,-0.30,-0.52,-0.15,-1.22,-1.22,-0.11,2.80,0
1.00,-0.45,-0.53,-0.44,-0.18,-2.65,-6.87,-0.23,0
1.00,-2.36,-0.24,-2.43,-0.53,-2.91,-6.91,-0.13,0
1.00,-0.32,-1.96,-2.11,-0.37,-2.69,-0.80,-0.13,0
1.00,-1.63,-2.63,-1.07,-0.26,-2.56,-0.42,2.29,0
1.00,-0.81,-0.44,-0.33,-1.65,-0.42,-0.46,2.65,0
1.00,-2.11,-0.19,-0.91,-0.80,-0.13,-4.95,2.93,0
1.00,-2.44,-0.12,-0.17,-0.77,-2.92,-0.20,-0.12,0
1.00,-1.91,-2.51,-0.11,-2.38,-0.36,-5.01,1.96,0
1.00,-1.38,-0.72,-0.28,-0.36,-2.47,-6.82,-0.27,0
1.00,-1.61,-0.18,-0.14,-2.56,-0.11,-5.98,1.32,0
1.00,-2.56,-1.98,-1.81,-0.50,-0.26,-4.48,1.82,0
1.00,-0.23,-2.30,-2.55,-1.32,-1.58,-6.03,-0.12,0
1.00,-1.97,-0.35,-0.20,-2.96,-1.26,-0.41,2.47,0
1.00,-0.21,-0.49,-1.16,-1.85,-2.16,-6.17,-0.27,0
1.00,-1.30,-0.58,-1.59,-2.93,-0.16,-0.11,2.28,0
1.00,-1.00,-1.92,-0.35,-0.44,-1.96,-0.47,1.70,0
1.00,-2.48,-1.66,-0.12,-2.25,-0.16,-5.19,2.69,0
1.00,-0.13,-0.36,-2.72,-2.47,-2.88,-6.64,1.74,0
1.00,-1.87,-2.36,-1.10,-2.17,-1.12,-5.47,1.65,0
1.00,-1.80,-1.76,-2.51,-1.92,-0.22,-0.46,1.99,0
1.00,-0.16,-0.38,-1.53,-0.52,-1.14,-0.46,2.42,0
1.00,-2.32,-0.79,-1.20,-2.36,-0.22,-0.13,2.04,0
1.00,-1.47,-1.20,-0.14,-1.27,-0.40,-6.02,2.64,0
1.00,-2.53,-0.84,-0.16,-0.59,-2.59,-5.98,-0.19,0
1.00,-1.25,-0.81,-0.34,-1.25,-1.41,-4.49,-0.17,0
1.00,-0.15,-0.56,-0.25,-2.46,-1.30,-6.01,1.51,0
1.00,-0.89,-0.13,-2.47,-0.64,-2.24,-0.25,-0.17,0
1.00,-0.26,-1.55,-0.15,-1.54,-0.45,-0.61,-0.12,0
1.00,-0.41,-0.35,-1.82,-1.36,-0.30,-6.29,2.05,0
1.00,-0.22,-0.75,-0.22,-1.39,-0.25,-0.76,2.07,0
1.00,-0.22,-2.30,-0.41,-0.47,-0.21,-6.53,1.25,0
1.00,-2.80,-0.72,-1.69,-0.16,-0.30,-6.87,-0.25,0
1.00,-1.85,-2.51,-1.69,-0.60,-0.31,-4.65,2.36,0
1.00,-0.22,-0.33,-0.23,-0.86,-0.13,-5.55,1.87,0
1.00,-1.45,-2.05,-2.30,-0.64,-1.81,-0.47,2.50,0
1.00,-1.37,-1.17,-1.55,-2.42,-0.98,-5.63,-0.13,0
1.00,-1.65,-0.38,-2.77,-0.15,-0.24,-0.62,-0.22,0
1.00,-1.79,-0.79,-1.19,-1.76,-0.15,-6.25,-0.18,0
1.00,-0.30,-0.53,-0.41,-0.83,-0.10,-5.07,-0.22,0
1.00,-0.16,-1.23,-0.44,-0.73,-0.17,-5.18,-0.24,0
1.00,-1.53,-0.80,-2.25,-0.58,-1.23,-0.78,-0.28,0
1.00,-0.14,-2.44,-1.54,-1.36,-2.59,-6.46,-0.15,0
1.00,-1.61,-0.40,-0.40,-0.75,-1.94,-0.55,2.05,0
1.00,-1.17,-2.50,-2.60,-0.22,-1.88,-0.61,2.78,0
1.00,-0.41,-1.61,-0.81,-0.82,-1.17,-0.42,1.59,0
1.00,-0.27,-1.96,-1.14,-2.10,-1.78,-5.14,2.31,0
1.00,-2.31,-1.95,-0.38,-0.64,-2.31,-6.18,1.67,0
1.00,-1.03,-2.99,-1.90,-0.51,-1.20,-5.65,-0.11,0
1.00,-0.30,-1.87,-0.20,-0.52,-0.37,-4.75,1.49,0
1.00,-0.14,-0.23,-0.19,-1.89,-2.23,-0.64,-0.14,0
1.00,-0.19,-2.51,-0.32,-0.48,-0.25,-6.96,1.94,0
1.00,-0.44,-1.76,-2.94,-2.62,-1.55,-6.17,-0.25,0
1.00,-0.35,-0.60,-0.98,-1.88,-0.32,-0.33,-0.23,0
1.00,-1.11,-0.20,-2.76,-2.07,-0.27,-0.82,2.52,0
1.00,-0.34,-0.56,-0.15,-0.85,-0.15,-0.74,-0.29,0
1.00,-1.35,-1.51,-0.85,-0.14,-1.82,-0.71,-0.25,0
1.00,-0.38,-1.41,-0.18,-2.69,-0.11,-4.55,-0.29,0
1.00,-0.42,-0.61,-1.76,-2.14,-0.32,-0.40,1.74,0
1.00,-1.61,-2.18,-0.34,-2.53,-2.43,-0.36,-0.16,0
1.00,-0.20,-2.42,-2.67,-2.58,-2.63,-5.76,1.64,0
1.00,-2.63,-0.60,-0.23,-1.44,-1.83,-0.50,-0.18,0
1.00,-2.93,-0.58,-1.89,-0.24,-0.15,-6.84,-0.23,0
1.00,-0.31,-2.51,-0.20,-1.31,-2.11,-4.70,-0.19,0
1.00,-0.16,-2.43,-1.10,-0.54,-0.36,-5.78,2.05,0
1.00,-0.31,-0.74,-0.29,-0.70,-2.12,-5.53,2.69,0
1.00,-2.65,-0.47,-0.23,-1.50,-2.36,-5.07,-0.22,0
1.00,-3.00,-0.75,-0.39,-2.69,-1.05,-5.06,-0.12,0
1.00,-2.93,-1.88,-1.83,-0.20,-2.03,-6.93,-0.23,0
1.00,-0.10,-2.40,-0.15,-1.57,-2.30,-0.56,2.41,0
1.00,-0.13,-2.50,-0.13,-0.31,-0.18,-5.75,-0.23,0
1.00,-2.38,-2.29,-1.09,-2.06,-2.20,-0.44,-0.17,0
1.00,-0.18,-2.69,-0.40,-0.43,-1.65,-6.22,1.74,0
1.00,-1.71,-0.62,-1.09,-0.86,-2.19,-4.46,2.06,0
1.00,-1.19,-1.45,-0.15,-0.42,-1.10,-6.66,2.82,0
1.00,-1.94,-0.49,-0.35,-1.96,-0.22,-6.85,1.82,0
1.00,-0.30,-2.84,-0.28,-0.90,-1.76,-0.77,2.34,0
1.00,-2.21,-2.52,-0.34,-0.25,-2.66,-0.28,-0.26,0
1.00,-2.73,-1.91,-2.36,-0.69,-0.17,-0.20,2.34,0
1.00,-0.33,-1.17,-0.26,-1.24,-2.95,-5.98,1.31,0
1.00,-1.72,-0.17,-0.29,-1.55,-2.22,-5.42,-0.20,0
1.00,-2.24,-0.64,-0.35,-2.05,-0.31,-0.30,2.10,0
1.00,-1.83,-2.38,-2.18,-0.42,-2.97,-0.51,2.80,0
1.00,-2.17,-1.87,-1.06,-2.84,-1.05,-6.72,2.99,0
1.00,-2.53,-0.51,-2.53,-2.50,-0.19,-0.37,-0.14,0
1.00,-0.32,-2.16,-0.31,-1.60,-0.37,-0.37,1.49,0
1.00,-0.29,-2.22,-0.42,-0.46,-0.45,-6.18,2.58,0
1.00,-2.45,-2.00,-2.22,-0.22,-0.31,-4.85,2.86,0
1.00,-2.44,-2.07,-1.51,-1.72,-2.99,-5.07,1.90,0
1.00,-2.03,-1.76,-0.28,-0.45,-0.44,-6.95,-0.23,0
1.00,-2.71,-2.08,-1.59,-1.87,-2.33,-6.07,-0.18,0
1.00,-1.70,-0.88,-0.38,-0.48,-0.11,-0.30,1.86,0
1.00,-0.16,-2.15,-0.14,-1.57,-1.96,-4.95,-0.24,0
1.00,-2.28,-1.82,-0.22,-2.85,-1.94,-0.52,2.93,0
1.00,-0.31,-2.85,-1.97,-0.47,-0.39,-5.33,2.35,0
1.00,-0.23,-2.53,-1.77,-0.56,-2.55,-6.93,2.11,0
1.00,-0.31,-1.47,-2.56,-1.86,-2.89,-0.30,2.67,0
1.00,-1.69,-0.65,-1.67,-2.87,-0.44,-0.11,2.46,0
1.00,-0.11,-0.44,-0.87,-0.76,-1.36,-5.46,2.66,0
1.00,-1.41,-0.78,-1.60,-1.26,-3.00,-5.12,1.85,0
1.00,-0.32,-0.54,-2.91,-1.48,-1.89,-0.32,-0.25,0
1.00,-2.21,-2.63,-1.10,-0.59,-2.04,-6.17,2.37,0
1.00,-0.26,-0.74,-0.14,-0.53,-2.71,-0.72,-0.10,0
1.00,-2.31,-2.63,-0.12,-0.70,-0.34,-0.62,-0.27,0
1.00,-2.69,-0.39,-0.45,-2.40,-0.20,-0.16,-0.29,0
1.00,-1.70,-0.30,-0.31,-2.54,-1.72,-6.80,2.89,0
1.00,-0.41,-0.89,-0.41,-2.16,-0.15,-0.70,1.37,0
1.00,-0.40,-2.06,-0.39,-1.82,-0.14,-5.45,1.91,0
1.00,-1.71,-2.41,-1.71,-0.57,-2.99,-5.12,-0.19,0
1.00,-1.71,-1.28,-3.00,-2.67,-1.31,-6.25,-0.25,0
1.00,-2.40,-0.81,-2.27,-0.45,-0.40,-0.18,1.89,0
1.00,-1.30,-0.46,-0.11,-0.76,-0.23,-5.11,2.73,0
1.00,-2.83,-2.29,-0.33,-0.27,-1.45,-5.12,1.76,0
1.00,-0.42,-1.26,-2.27,-1.88,-1.76,-0.64,1.99,0
1.00,-0.38,-2.20,-1.74,-2.03,-0.36,-0.70,2.72,0
1.00,-0.31,-0.45,-1.65,-2.01,-2.54,-5.82,2.38,0
1.00,-0.36,-0.89,-0.87,-0.22,-0.25,-0.74,1.99,0
1.00,-2.56,-0.36,-1.10,-0.30,-0.25,-6.73,-0.20,0
1.00,-2.61,-2.93,-2.82,-0.33,-0.39,-0.51,-0.16,0
1.00,-0.42,-0.59,-0.32,-1.64,-0.39,-6.52,-0.30,0
1.00,-0.25,-0.50,-0.92,-0.63,-0.39,-5.43,-0.19,0
1.00,-1.35,-2.27,-1.85,-0.71,-1.22,-5.81,-0.11,0
1.00,-0.40,-1.84,-0.25,-0.22,-0.34,-5.68,1.90,0
1.00,-0.31,-0.71,-0.37,-0.58,-0.24,-4.66,-0.24,0
1.00,-0.35,-0.84,-2.87,-0.82,-0.14,-0.72,2.16,0
1.00,-0.40,-1.94,-1.92,-2.09,-2.11,-0.28,-0.14,0
1.00,-0.11,-0.42,-0.12,-0.69,-0.28,-0.52,-0.25,0
1.00,-2.61,-0.36,-0.14,-0.29,-0.20,-5.61,-0.18,0
1.00,-0.45,-0.42,-0.39,-1.60,-2.97,-0.81,-0.16,0
1.00,-0.15,-0.82,-0.14,-1.39,-2.61,-0.40,1.28,0
1.00,-1.59,-2.71,-2.81,-2.65,-0.40,-6.36,-0.24,0
1.00,-0.40,-0.22,-0.34,-0.59,-0.18,-0.60,2.93,0
1.00,-0.25,-0.75,-0.35,-2.53,-1.17,-5.68,-0.21,0
1.00,-0.22,-0.76,-0.40,-2.65,-0.10,-0.12,1.75,0
1.00,-0.45,-2.92,-0.35,-1.62,-0.44,-5.94,2.17,0
1.00,-0.31,-0.28,-1.41,-1.94,-0.26,-0.40,-0.14,0
1.00,-0.27,-0.82,-0.21,-1.51,-2.94,-6.96,-0.14,0
1.00,-0.25,-0.43,-2.36,-0.87,-0.13,-0.81,1.56,0
1.00,-0.28,-1.20,-0.30,-1.79,-0.11,-6.76,1.66,0
1.00,-2.81,-0.11,-2.86,-0.45,-0.37,-0.20,1.63,0
1.00,-2.69,-2.11,-2.52,-0.36,-0.13,-6.24,1.85,0
1.00,-0.32,-0.77,-2.02,-1.40,-1.22,-6.80,-0.25,0
1.00,-0.39,-0.19,-0.41,-1.48,-2.91,-6.29,-0.27,0
1.00,-1.79,-2.65,-0.12,-2.37,-1.08,-4.51,2.40,0
1.00,-0.26,-0.27,-1.12,-1.80,-0.27,-6.45,1.96,0
1.00,-1.71,-0.29,-0.33,-2.79,-1.49,-4.87,1.85,0
1.00,-0.22,-1.93,-0.16,-2.52,-0.18,-6.24,2.81,0
1.00,-2.79,-1.94,-0.38,-0.42,-2.09,-4.55,-0.24,0
1.00,-0.11,-1.23,-1.87,-2.31,-0.37,-6.06,2.35,0
1.00,-1.91,-0.16,-0.26,-2.02,-2.57,-0.11,-0.16,0
1.00,-0.26,-0.68,-0.29,-2.84,-0.24,-5.83,-0.15,0
1.00,-2.63,-0.27,-1.39,-0.15,-0.35,-5.20,-0.16,0
1.00,-1.13,-1.61,-0.24,-1.62,-0.44,-4.62,1.59,0
1.00,-2.85,-0.87,-0.21,-0.46,-1.24,-0.22,-0.27,0
1.00,-2.46,-0.69,-0.22,-0.48,-0.36,-0.34,-0.23,0
1.00,-0.41,-0.11,-0.35,-0.45,-0.22,-0.39,2.52,0
1.00,-0.20,-1.81,-0.27,-2.91,-1.13,-0.71,-0.24,0
1.00,-0.39,-0.27,-0.11,-0.51,-0.29,-0.41,2.12,0
1.00,-1.83,-1.78,-0.28,-0.80,-0.31,-0.56,-0.22,0
1.00,-0.35,-2.55,-2.05,-0.86,-0.11,-0.17,-0.25,0
1.00,-0.27,-0.62,-0.30,-1.84,-0.42,-0.35,2.38,0
1.00,-0.24,-0.80,-1.12,-1.58,-0.33,-6.95,-0.25,0
