Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y
-1.00,-0.43,-1.11,-0.69,-0.86,-0.58,-2.52,-0.20,0
-1.00,-0.64,-0.99,-0.55,-0.88,-0.73,-1.56,-0.57,0
-1.00,-0.57,-0.88,-0.62,-0.97,-0.67,-3.05,-1.27,0
-1.00,-0.72,-1.09,-0.44,-1.08,-0.55,-4.37,-0.03,0
-1.00,-0.49,-1.19,-0.64,-1.15,-0.73,-4.42,-0.65,0
-1.00,-0.52,-0.89,-0.79,-1.08,-0.46,-2.70,-0.91,0
-1.00,-0.42,-0.97,-0.63,-1.16,-0.78,-2.10,-0.92,0
-1.00,-0.48,-1.06,-0.70,-1.18,-0.72,-1.79,-0.96,0
-1.00,-0.64,-1.01,-0.59,-1.10,-0.42,-4.31,0.10,0
-1.00,-0.54,-0.97,-0.60,-0.95,-0.60,-1.89,-0.11,0
-1.00,-0.41,-1.14,-0.55,-1.18,-0.51,-3.31,0.00,0
-1.00,-0.42,-1.15,-0.75,-1.03,-0.44,-3.21,-0.88,0
-1.00,-0.50,-0.91,-0.65,-1.02,-0.64,-4.47,-0.16,0
-1.00,-0.56,-1.08,-0.55,-1.10,-0.53,-2.52,0.06,0
-1.00,-0.56,-1.09,-0.54,-0.86,-0.77,-3.77,-0.15,0
-1.00,-0.75,-0.89,-0.51,-1.16,-0.51,-0.81,-1.13,0
-1.00,-0.65,-1.04,-0.63,-0.85,-0.44,-3.64,-1.18,0
-1.00,-0.76,-0.89,-0.72,-1.13,-0.73,-4.47,-0.01,0
-1.00,-0.41,-0.97,-0.44,-1.17,-0.61,-3.99,-0.13,0
-1.00,-0.45,-1.11,-0.66,-1.01,-0.41,-3.51,-1.04,0
-1.00,-0.51,-1.16,-0.41,-0.98,-0.78,-1.77,-1.04,0
-1.00,-0.59,-0.94,-0.63,-1.06,-0.67,-0.83,0.07,0
-1.00,-0.51,-1.17,-0.67,-0.91,-0.70,-2.66,-1.13,0
-1.00,-0.58,-0.95,-0.67,-1.17,-0.76,-1.44,-0.79,0
-1.00,-0.45,-0.86,-0.60,-0.93,-0.44,-1.11,-0.72,0
-1.00,-0.68,-0.97,-0.61,-1.10,-0.75,-2.35,-0.20,0
-1.00,-0.44,-0.94,-0.63,-0.85,-0.49,-2.98,0.10,0
-1.00,-0.41,-1.19,-0.75,-1.13,-0.51,-3.69,-1.16,0
-1.00,-0.41,-1.01,-0.56,-1.17,-0.57,-3.89,-0.74,0
-1.00,-0.46,-1.11,-0.43,-1.10,-0.67,-2.52,0.14,0
-1.00,-0.64,-0.97,-0.61,-0.95,-0.48,-1.83,-0.47,0
-1.00,-0.67,-0.88,-0.62,-0.99,-0.73,-1.33,-0.17,0
-1.00,-0.64,-1.14,-0.45,-0.99,-0.58,-2.37,-0.96,0
-1.00,-0.64,-0.98,-0.73,-1.15,-0.65,-3.87,-0.26,0
-1.00,-0.41,-1.11,-0.75,-1.16,-0.60,-3.14,-1.25,0
-1.00,-0.66,-0.98,-0.54,-1.19,-0.79,-2.23,-0.82,0
-1.00,-0.76,-1.06,-0.54,-1.15,-0.74,-1.62,-0.12,0
-1.00,-0.59,-1.06,-0.77,-0.92,-0.58,-2.71,-0.87,0
-1.00,-0.58,-0.95,-0.43,-0.95,-0.75,-1.67,-0.03,0
-1.00,-0.44,-0.90,-0.78,-1.11,-0.77,-4.35,-0.24,0
-1.00,-0.76,-0.86,-0.43,-1.12,-0.52,-4.24,-1.06,0
-1.00,-0.66,-0.86,-0.60,-1.11,-0.56,-3.51,-0.91,0
-1.00,-0.66,-1.05,-0.79,-0.87,-0.68,-2.28,-0.20,0
-1.00,-0.59,-1.05,-0.76,-0.95,-0.61,-4.44,-0.43,0
-1.00,-0.43,-1.05,-0.63,-0.87,-0.55,-2.25,-1.04,0
-1.00,-0.59,-0.89,-0.49,-1.15,-0.69,-1.28,-0.25,0
-1.00,-0.57,-1.10,-0.69,-1.11,-0.43,-4.45,-0.93,0
-1.00,-0.64,-1.02,-0.63,-1.12,-0.42,-2.52,-1.00,0
-1.00,-0.60,-1.12,-0.47,-1.17,-0.63,-2.95,-0.84,0
-1.00,-0.79,-1.10,-0.77,-0.96,-0.56,-2.99,-1.14,0
-1.00,-0.65,-0.96,-0.56,-1.08,-0.41,-1.57,-0.71,0
-1.00,-0.77,-1.02,-0.43,-0.89,-0.61,-3.02,-0.18,0
-1.00,-0.62,-0.87,-0.49,-1.19,-0.71,-3.11,-0.40,0
-1.00,-0.43,-0.95,-0.64,-1.00,-0.69,-2.85,0.11,0
-1.00,-0.48,-1.14,-0.80,-1.19,-0.42,-2.21,-0.75,0
-1.00,-0.51,-0.95,-0.50,-1.11,-0.52,-1.31,-0.65,0
-1.00,-0.60,-0.86,-0.56,-0.89,-0.42,-4.13,-0.96,0
-1.00,-0.76,-1.10,-0.44,-0.92,-0.65,-1.74,-0.69,0
-1.00,-0.50,-0.87,-0.48,-1.01,-0.42,-1.44,-0.29,0
-1.00,-0.52,-1.06,-0.42,-1.06,-0.43,-2.23,-0.25,0
-1.00,-0.66,-0.92,-0.77,-1.02,-0.73,-1.07,-1.21,0
-1.00,-0.67,-1.16,-0.62,-0.97,-0.78,-4.27,-0.81,0
-1.00,-0.49,-1.09,-0.43,-0.93,-0.52,-3.16,-1.13,0
-1.00,-0.58,-0.99,-0.62,-1.06,-0.63,-4.32,-0.79,0
-1.00,-0.78,-1.11,-0.69,-0.93,-0.45,-1.78,-0.61,0
-1.00,-0.62,-1.11,-0.43,-1.14,-0.70,-1.00,-1.00,0
-1.00,-0.52,-1.01,-0.47,-1.16,-0.58,-1.08,-0.40,0
-1.00,-0.40,-1.10,-0.40,-1.19,-0.63,-2.70,-0.29,0
-1.00,-0.74,-0.94,-0.55,-1.18,-0.55,-2.99,-0.47,0
-1.00,-0.65,-1.16,-0.60,-1.07,-0.61,-3.83,-0.69,0
-1.00,-0.58,-1.05,-0.60,-0.89,-0.62,-3.57,0.00,0
-1.00,-0.42,-0.90,-0.73,-1.18,-0.52,-1.44,-0.58,0
-1.00,-0.41,-0.87,-0.77,-1.15,-0.41,-3.87,0.09,0
-1.00,-0.44,-0.99,-0.45,-1.19,-0.41,-1.61,-0.52,0
-1.00,-0.53,-1.05,-0.73,-1.04,-0.76,-2.24,-1.06,0
-1.00,-0.52,-1.03,-0.73,-0.93,-0.64,-3.81,-0.28,0
-1.00,-0.48,-1.13,-0.69,-1.01,-0.53,-1.42,-0.12,0
-1.00,-0.73,-1.01,-0.75,-0.97,-0.73,-2.87,-0.38,0
-1.00,-0.49,-1.13,-0.52,-0.92,-0.54,-2.97,-1.09,0
-1.00,-0.44,-1.08,-0.77,-0.88,-0.44,-3.93,-0.42,0
-1.00,-0.44,-0.94,-0.51,-1.06,-0.47,-3.53,-0.40,0
-1.00,-0.59,-1.20,-0.50,-1.10,-0.52,-0.94,0.04,0
-1.00,-0.41,-0.98,-0.59,-0.93,-0.48,-1.90,-1.27,0
-1.00,-0.68,-0.86,-0.65,-1.00,-0.71,-1.73,0.10,0
-1.00,-0.52,-1.18,-0.67,-1.10,-0.73,-0.86,-0.04,0
-1.00,-0.79,-0.99,-0.49,-0.98,-0.64,-2.80,-0.47,0
-1.00,-0.54,-1.16,-0.54,-1.11,-0.43,-0.82,-1.24,0
-1.00,-0.60,-1.08,-0.77,-1.14,-0.80,-2.60,0.13,0
-1.00,-0.76,-0.97,-0.78,-1.14,-0.52,-1.03,-1.24,0
-1.00,-0.63,-1.04,-0.46,-1.16,-0.65,-4.28,-1.08,0
-1.00,-0.71,-0.90,-0.69,-1.03,-0.44,-2.27,-0.25,0
-1.00,-0.77,-1.14,-0.64,-1.12,-0.70,-1.18,-0.84,0
-1.00,-0.67,-1.03,-0.56,-0.88,-0.50,-1.48,-1.16,0
-1.00,-0.56,-0.87,-0.50,-1.19,-0.65,-2.97,-0.53,0
-1.00,-0.47,-1.02,-0.56,-1.14,-0.73,-4.39,-0.26,0
-1.00,-0.69,-1.04,-0.73,-0.94,-0.45,-1.32,0.13,0
-1.00,-0.42,-1.08,-0.71,-0.95,-0.48,-3.38,0.13,0
-1.00,-0.68,-1.10,-0.65,-1.13,-0.43,-2.22,-0.69,0
-1.00,-0.78,-1.19,-0.53,-1.19,-0.58,-2.37,-0.21,0
-1.00,-0.80,-1.06,-0.46,-1.17,-0.62,-2.40,-1.18,0
-1.00,-0.55,-0.88,-0.62,-1.01,-0.62,-1.57,-0.26,0
-1.00,-0.54,-1.11,-0.73,-0.97,-0.69,-0.84,-0.35,0
-1.00,-0.42,-1.02,-0.76,-1.07,-0.60,-2.43,-0.57,0
-1.00,-0.48,-0.86,-0.69,-0.97,-0.53,-3.94,-0.29,0
-1.00,-0.45,-1.00,-0.66,-0.90,-0.55,-1.31,-1.18,0
-1.00,-0.57,-0.90,-0.74,-0.85,-0.63,-1.78,-0.63,0
-1.00,-0.44,-1.05,-0.59,-1.09,-0.62,-1.41,-0.40,0
-1.00,-0.69,-1.02,-0.44,-0.95,-0.46,-1.58,0.06,0
-1.00,-0.67,-1.15,-0.77,-0.99,-0.63,-1.47,-0.75,0
-1.00,-0.42,-0.89,-0.55,-1.02,-0.59,-1.67,-0.41,0
-1.00,-0.69,-1.19,-0.42,-1.16,-0.78,-2.73,-0.03,0
-1.00,-0.79,-1.15,-0.66,-0.93,-0.76,-1.64,-0.67,0
-1.00,-0.60,-0.91,-0.49,-1.03,-0.48,-3.89,-1.21,0
-1.00,-0.61,-1.18,-0.54,-1.06,-0.52,-1.67,-1.29,0
-1.00,-0.42,-1.18,-0.75,-0.95,-0.71,-2.46,0.07,0
-1.00,-0.78,-0.90,-0.43,-1.05,-0.68,-1.61,-0.35,0
-1.00,-0.55,-1.04,-0.73,-1.03,-0.50,-1.84,-0.13,0
-1.00,-0.48,-1.07,-0.80,-1.16,-0.62,-3.85,-0.24,0
-1.00,-0.41,-1.03,-0.50,-1.09,-0.48,-1.49,-0.92,0
-1.00,-0.65,-0.94,-0.79,-1.10,-0.52,-3.15,-0.51,0
-1.00,-0.75,-1.07,-0.51,-0.85,-0.75,-3.03,-0.94,0
-1.00,-0.75,-0.90,-0.54,-1.20,-0.59,-1.12,0.06,0
-1.00,-0.47,-0.92,-0.68,-1.09,-0.43,-3.83,-1.24,0
-1.00,-0.42,-1.05,-0.67,-1.11,-0.80,-2.83,-0.14,0
-1.00,-0.50,-0.92,-0.70,-1.16,-0.44,-2.96,-0.77,0
-1.00,-0.64,-0.97,-0.52,-1.12,-0.64,-2.60,-1.26,0
-1.00,-0.77,-0.92,-0.41,-1.09,-0.79,-2.75,-0.15,0
-1.00,-0.75,-0.95,-0.53,-0.86,-0.41,-1.45,-0.12,0
-1.00,-0.57,-1.16,-0.77,-1.18,-0.68,-1.72,-0.78,0
-1.00,-0.74,-0.98,-0.76,-0.98,-0.76,-1.41,-0.18,0
-1.00,-0.64,-0.91,-0.46,-1.01,-0.60,-1.97,-0.62,0
-1.00,-0.64,-0.92,-0.46,-0.97,-0.43,-2.09,-0.08,0
-1.00,-0.55,-0.98,-0.46,-0.87,-0.64,-3.61,-1.21,0
-1.00,-0.79,-1.14,-0.68,-1.18,-0.73,-1.89,-0.64,0
-1.00,-0.49,-1.14,-0.54,-0.88,-0.43,-2.03,-0.29,0
-1.00,-0.75,-0.86,-0.47,-1.17,-0.56,-2.63,-0.73,0
-1.00,-0.61,-1.13,-0.77,-1.10,-0.49,-2.28,-0.49,0
-1.00,-0.78,-0.93,-0.43,-0.91,-0.60,-2.40,-0.65,0
-1.00,-0.55,-1.09,-0.68,-1.06,-0.59,-2.57,-0.28,0
-1.00,-0.58,-1.05,-0.78,-0.96,-0.44,-1.22,-1.22,0
-1.00,-0.62,-0.88,-0.70,-0.90,-0.61,-4.34,-0.72,0
-1.00,-0.49,-1.02,-0.42,-1.14,-0.64,-1.53,-0.66,0
-1.00,-0.55,-1.02,-0.57,-1.11,-0.52,-2.60,0.03,0
-1.00,-0.74,-0.95,-0.68,-1.13,-0.51,-1.30,0.12,0
-1.00,-0.77,-0.90,-0.46,-1.15,-0.51,-1.57,-0.47,0
-1.00,-0.42,-1.08,-0.76,-0.99,-0.59,-3.09,-0.45,0
-1.00,-0.54,-1.01,-0.73,-1.11,-0.77,-2.49,-0.26,0
-1.00,-0.52,-1.18,-0.58,-1.12,-0.66,-3.39,-0.76,0
-1.00,-0.41,-1.06,-0.76,-1.18,-0.55,-4.24,-1.19,0
-1.00,-0.73,-0.87,-0.51,-1.04,-0.48,-3.05,-0.59,0
-1.00,-0.60,-1.03,-0.69,-1.07,-0.45,-2.51,-1.11,0
-1.00,-0.56,-1.06,-0.61,-1.08,-0.79,-4.09,-0.14,0
-1.00,-0.69,-1.04,-0.59,-0.90,-0.50,-2.23,-0.99,0
-1.00,-0.61,-1.16,-0.77,-1.02,-0.58,-3.18,-0.56,0
-1.00,-0.62,-1.06,-0.75,-0.96,-0.61,-4.07,-0.97,0
-1.00,-0.62,-0.91,-0.47,-1.17,-0.56,-3.93,-1.25,0
-1.00,-0.43,-1.17,-0.68,-1.13,-0.45,-1.86,-0.76,0
-1.00,-0.77,-1.09,-0.73,-1.11,-0.51,-3.12,-0.80,0
-1.00,-0.67,-1.01,-0.77,-1.07,-0.76,-4.17,-0.91,0
-1.00,-0.52,-0.95,-0.60,-0.98,-0.73,-2.29,-0.57,0
-1.00,-0.45,-1.04,-0.66,-0.85,-0.69,-3.71,-0.50,0
-1.00,-0.48,-0.97,-0.70,-0.90,-0.77,-1.46,0.07,0
-1.00,-0.59,-1.01,-0.65,-0.90,-0.48,-4.05,0.03,0
-1.00,-0.50,-0.90,-0.71,-1.08,-0.66,-3.97,-0.52,0
-1.00,-0.60,-0.97,-0.57,-0.91,-0.79,-2.25,-0.08,0
-1.00,-0.57,-0.90,-0.78,-1.00,-0.46,-1.33,-1.10,0
-1.00,-0.54,-0.95,-0.69,-1.02,-0.77,-1.22,-0.94,0
-1.00,-0.74,-0.85,-0.56,-0.91,-0.40,-0.88,-1.15,0
-1.00,-0.54,-1.11,-0.48,-0.95,-0.58,-2.45,-0.37,0
-1.00,-0.65,-1.12,-0.67,-0.93,-0.59,-1.17,-1.24,0
-1.00,-0.48,-1.03,-0.54,-1.12,-0.79,-1.99,-0.16,0
-1.00,-0.54,-1.05,-0.65,-0.96,-0.45,-3.69,-0.74,0
-1.00,-0.69,-1.15,-0.65,-1.06,-0.60,-1.67,-0.49,0
-1.00,-0.41,-1.14,-0.43,-1.05,-0.49,-4.27,-0.76,0
-1.00,-0.54,-1.02,-0.74,-1.01,-0.48,-3.79,-0.70,0
-1.00,-0.60,-0.92,-0.62,-0.91,-0.75,-2.98,-0.51,0
-1.00,-0.45,-1.04,-0.62,-1.16,-0.65,-3.88,-0.37,0
-1.00,-0.45,-0.97,-0.57,-1.14,-0.60,-1.36,-1.15,0
-1.00,-0.61,-1.19,-0.68,-1.17,-0.49,-1.90,-0.52,0
-1.00,-0.52,-1.00,-0.56,-0.96,-0.50,-1.52,-0.32,0
-1.00,-0.50,-1.11,-0.80,-1.18,-0.59,-2.24,-1.14,0
-1.00,-0.54,-1.14,-0.77,-1.09,-0.76,-2.66,-0.26,0
-1.00,-0.65,-1.03,-0.67,-1.15,-0.62,-3.20,0.15,0
-1.00,-0.49,-0.89,-0.61,-1.00,-0.69,-3.27,-0.63,0
-1.00,-0.49,-0.96,-0.46,-1.11,-0.52,-3.41,-0.52,0
-1.00,-0.44,-1.02,-0.67,-1.10,-0.75,-1.00,-0.90,0
-1.00,-0.58,-1.08,-0.61,-0.97,-0.68,-2.02,-0.44,0
-1.00,-0.45,-0.91,-0.53,-1.18,-0.56,-2.43,-0.81,0
-1.00,-0.64,-0.87,-0.67,-1.16,-0.62,-3.94,0.13,0
-1.00,-0.43,-0.90,-0.80,-1.07,-0.43,-1.36,-1.23,0
-1.00,-0.40,-0.98,-0.54,-1.04,-0.50,-1.98,-0.44,0
-1.00,-0.80,-1.03,-0.58,-1.07,-0.69,-2.51,-0.78,0
-1.00,-0.49,-1.12,-0.47,-1.10,-0.77,-3.81,0.03,0
-1.00,-0.76,-0.88,-0.57,-1.04,-0.68,-4.43,-1.25,0
-1.00,-0.70,-1.08,-0.64,-1.15,-0.42,-3.78,-1.04,0
-1.00,-0.42,-1.08,-0.76,-1.12,-0.50,-4.34,-0.24,0
-1.00,-0.79,-1.15,-0.79,-1.19,-0.47,-1.98,-1.13,0
-1.00,-0.79,-1.10,-0.67,-0.89,-0.45,-3.55,-1.23,0
-1.00,-0.57,-0.87,-0.58,-1.19,-0.51,-0.99,-0.79,0
-1.00,-0.41,-0.89,-0.68,-0.94,-0.64,-2.14,-1.04,0
-1.00,-0.68,-1.09,-0.66,-1.09,-0.50,-2.15,-0.48,0
-1.00,-0.67,-1.06,-0.46,-1.03,-0.53,-0.82,-1.04,0
-1.00,-0.54,-1.18,-0.73,-0.94,-0.71,-3.44,-0.43,0
-1.00,-0.74,-0.88,-0.50,-1.18,-0.49,-4.47,-0.10,0
-1.00,-0.59,-1.15,-0.42,-0.88,-0.63,-1.90,-0.20,0
-1.00,-0.67,-1.19,-0.80,-1.12,-0.59,-0.85,-0.62,0
-1.00,-0.53,-1.10,-0.47,-1.09,-0.63,-0.98,-0.53,0
-1.00,-0.43,-1.04,-0.67,-1.12,-0.44,-4.09,0.06,0
-1.00,-0.44,-1.14,-0.76,-0.88,-0.70,-4.47,-0.28,0
-1.00,-0.76,-1.20,-0.68,-0.88,-0.58,-0.81,-0.23,0
-1.00,-0.71,-1.09,-0.50,-1.02,-0.56,-2.98,-0.53,0
-1.00,-0.45,-1.17,-0.56,-1.03,-0.47,-4.06,-0.93,0
-1.00,-0.49,-1.06,-0.69,-1.02,-0.70,-0.85,-0.01,0
-1.00,-0.68,-0.87,-0.78,-1.11,-0.70,-1.97,-0.25,0
-1.00,-0.56,-0.98,-0.76,-0.89,-0.74,-1.29,-0.55,0
-1.00,-0.60,-0.85,-0.56,-1.14,-0.55,-2.63,-1.25,0
-1.00,-0.49,-0.89,-0.55,-0.92,-0.72,-3.11,-1.04,0
-1.00,-0.49,-1.18,-0.58,-1.16,-0.54,-1.41,0.10,0
-1.00,-0.41,-1.16,-0.50,-0.85,-0.70,-2.02,-1.18,0
-1.00,-0.42,-1.13,-0.44,-1.15,-0.49,-3.30,-0.08,0
-1.00,-0.41,-1.07,-0.47,-1.06,-0.78,-0.97,-0.06,0
-1.00,-0.75,-1.15,-0.67,-0.92,-0.69,-2.13,-0.60,0
-1.00,-0.77,-1.00,-0.68,-1.13,-0.49,-2.77,-0.67,0
-1.00,-0.44,-0.97,-0.77,-1.02,-0.41,-2.47,-0.88,0
-1.00,-0.44,-1.12,-0.55,-0.90,-0.78,-2.62,-1.29,0
-1.00,-0.59,-1.18,-0.62,-0.97,-0.43,-4.46,-0.81,0
-1.00,-0.61,-0.88,-0.58,-1.13,-0.64,-1.50,-0.02,0
-1.00,-0.72,-0.93,-0.41,-0.96,-0.60,-3.75,-0.60,0
-1.00,-0.54,-1.10,-0.73,-1.02,-0.59,-1.60,0.01,0
-1.00,-0.68,-1.06,-0.42,-0.94,-0.68,-1.46,-0.56,0
-1.00,-0.76,-1.13,-0.75,-1.19,-0.66,-3.28,-1.21,0
-1.00,-0.47,-0.90,-0.63,-1.15,-0.48,-3.78,-0.01,0
-1.00,-0.62,-1.13,-0.60,-1.19,-0.44,-1.61,0.14,0
-1.00,-0.54,-1.01,-0.74,-1.06,-0.54,-2.66,-1.00,0
-1.00,-0.79,-1.06,-0.53,-1.15,-0.72,-1.53,-0.63,0
-1.00,-0.51,-1.08,-0.64,-1.19,-0.70,-4.45,-0.54,0
-1.00,-0.72,-0.94,-0.51,-1.16,-0.65,-0.93,0.05,0
-1.00,-0.57,-1.06,-0.66,-0.88,-0.46,-2.29,-0.21,0
-1.00,-0.48,-1.17,-0.67,-1.16,-0.51,-2.24,-0.44,0
-1.00,-0.70,-1.08,-0.77,-1.20,-0.77,-1.39,-0.11,0
-1.00,-0.72,-0.89,-0.64,-0.93,-0.52,-3.31,-0.87,0
-1.00,-0.49,-1.14,-0.78,-1.18,-0.66,-0.97,-0.49,0
-1.00,-0.55,-0.87,-0.62,-0.92,-0.70,-3.74,-0.34,0
-1.00,-0.76,-0.91,-0.63,-0.97,-0.55,-3.62,-0.06,0
-1.00,-0.47,-1.04,-0.74,-1.10,-0.61,-3.86,-0.69,0
-1.00,-0.43,-0.94,-0.69,-0.94,-0.58,-3.15,-0.54,0
-1.00,-0.58,-0.89,-0.76,-0.86,-0.49,-4.26,-0.66,0
-1.00,-0.56,-0.89,-0.66,-1.11,-0.78,-3.46,-0.89,0
-1.00,-0.41,-0.89,-0.64,-0.96,-0.72,-1.06,-0.85,0
-1.00,-0.58,-0.86,-0.65,-0.87,-0.62,-3.97,-1.30,0
-1.00,-0.53,-1.14,-0.66,-0.94,-0.41,-2.19,0.02,0
-1.00,-0.75,-1.03,-0.48,-1.13,-0.57,-1.24,-0.50,0
-1.00,-0.77,-1.04,-0.77,-1.10,-0.44,-2.02,-0.46,0
-1.00,-0.56,-1.12,-0.78,-1.08,-0.47,-2.49,-0.85,0
-1.00,-0.40,-0.98,-0.78,-1.03,-0.71,-3.19,-0.99,0
-1.00,-0.41,-1.07,-0.73,-1.07,-0.52,-3.93,-0.67,0
-1.00,-0.57,-1.05,-0.50,-1.02,-0.51,-2.41,-1.17,0
-1.00,-0.72,-0.89,-0.60,-0.87,-0.48,-2.00,0.09,0
-1.00,-0.70,-1.16,-0.57,-1.08,-0.50,-1.17,-0.55,0
-1.00,-0.72,-0.89,-0.61,-1.06,-0.52,-1.53,-0.40,0
-1.00,-0.71,-1.18,-0.58,-1.19,-0.48,-2.06,-1.24,0
-1.00,-0.62,-1.15,-0.48,-1.05,-0.66,-2.13,-0.57,0
-1.00,-0.57,-1.18,-0.61,-0.90,-0.68,-1.46,-0.61,0
-1.00,-0.47,-1.06,-0.63,-1.11,-0.68,-1.26,-0.85,0
-1.00,-0.61,-0.95,-0.53,-1.05,-0.57,-2.73,-0.96,0
-1.00,-0.79,-0.87,-0.61,-1.14,-0.71,-3.06,-0.30,0
-1.00,-0.49,-0.89,-0.78,-1.09,-0.70,-1.29,-0.84,0
-1.00,-0.66,-0.96,-0.59,-1.05,-0.59,-1.44,-0.88,0
-1.00,-0.59,-0.95,-0.80,-1.08,-0.64,-3.59,-0.43,0
-1.00,-0.42,-0.96,-0.48,-1.00,-0.43,-3.20,-1.22,0
-1.00,-0.55,-1.15,-0.42,-1.13,-0.49,-3.46,0.02,0
-1.00,-0.53,-1.03,-0.61,-0.93,-0.59,-3.19,-0.29,0
-1.00,-0.65,-0.96,-0.42,-1.11,-0.55,-3.60,0.12,0
-1.00,-0.50,-1.05,-0.76,-0.93,-0.45,-0.98,-0.51,0
-1.00,-0.73,-1.15,-0.69,-0.98,-0.57,-1.45,-0.64,0
-1.00,-0.76,-0.95,-0.53,-1.10,-0.54,-2.81,-0.01,0
-1.00,-0.46,-0.88,-0.55,-1.17,-0.78,-0.94,-1.27,0
-1.00,-0.60,-1.10,-0.44,-1.06,-0.70,-1.24,0.01,0
-1.00,-0.74,-1.14,-0.56,-1.01,-0.73,-2.64,-1.04,0
-1.00,-0.73,-0.97,-0.41,-0.98,-0.52,-4.47,-0.61,0
-1.00,-0.59,-0.99,-0.48,-1.11,-0.71,-3.38,0.00,0
-1.00,-0.78,-1.14,-0.54,-0.94,-0.80,-2.53,-0.29,0
-1.00,-0.46,-1.11,-0.69,-1.16,-0.74,-4.25,0.09,0
-1.00,-0.64,-1.15,-0.75,-1.09,-0.47,-3.13,-1.05,0
-1.00,-0.68,-1.16,-0.74,-1.18,-0.53,-0.81,-0.29,0
-1.00,-0.67,-0.94,-0.56,-1.04,-0.56,-0.93,-0.29,0
-1.00,-0.41,-1.02,-0.74,-1.05,-0.48,-2.89,-0.83,0
-1.00,-0.52,-0.91,-0.74,-1.10,-0.50,-1.41,-0.38,0
-1.00,-0.42,-1.10,-0.49,-0.92,-0.46,-1.67,-0.67,0
-1.00,-0.43,-0.87,-0.79,-0.88,-0.59,-2.25,-1.05,0
-1.00,-0.70,-1.07,-0.63,-1.00,-0.71,-4.18,-0.57,0
-1.00,-0.49,-1.07,-0.69,-1.04,-0.56,-4.18,-0.23,0
-1.00,-0.44,-1.00,-0.51,-1.01,-0.75,-2.31,-0.13,0
-1.00,-0.56,-0.95,-0.57,-0.99,-0.55,-3.41,-1.18,0
-1.00,-0.51,-1.16,-0.78,-0.88,-0.64,-3.17,-0.39,0
-1.00,-0.49,-1.04,-0.74,-0.87,-0.42,-2.34,-0.02,0
-1.00,-0.57,-1.10,-0.78,-1.13,-0.45,-2.48,-0.93,0
-1.00,-0.44,-1.14,-0.43,-1.10,-0.68,-3.65,0.02,0
-1.00,-0.58,-0.91,-0.55,-1.15,-0.50,-3.35,-0.56,0
-1.00,-0.60,-0.90,-0.41,-0.92,-0.49,-2.91,-0.06,0
-1.00,-0.74,-0.86,-0.63,-0.98,-0.48,-3.55,-0.99,0
-1.00,-0.77,-1.09,-0.65,-0.99,-0.49,-3.42,-0.36,0
-1.00,-0.75,-0.93,-0.77,-0.88,-0.68,-2.68,-0.67,0
-1.00,-0.62,-1.08,-0.72,-0.92,-0.50,-3.56,-0.24,0
-1.00,-0.59,-1.20,-0.48,-1.01,-0.68,-4.02,-1.30,0
-1.00,-0.63,-0.97,-0.56,-1.03,-0.69,-3.18,-0.90,0
-1.00,-0.75,-1.14,-0.53,-0.87,-0.49,-2.63,-0.66,0
-1.00,-0.54,-0.97,-0.71,-1.12,-0.77,-1.82,-0.11,0
-1.00,-0.65,-0.95,-0.68,-0.99,-0.59,-1.84,-0.88,0
-1.00,-0.42,-1.05,-0.49,-1.12,-0.75,-2.86,-0.93,0
-1.00,-0.41,-0.90,-0.69,-1.03,-0.65,-1.67,-1.17,0
-1.00,-0.69,-1.15,-0.58,-1.10,-0.66,-2.68,-0.81,0
-1.00,-0.73,-1.02,-0.77,-1.18,-0.55,-2.50,-1.22,0
-1.00,-0.76,-1.13,-0.50,-1.18,-0.51,-4.23,-1.11,0
-1.00,-0.67,-1.19,-0.78,-0.98,-0.50,-3.87,0.00,0
-1.00,-0.73,-0.99,-0.63,-1.01,-0.53,-1.48,-0.32,0
-1.00,-0.73,-1.13,-0.70,-1.04,-0.66,-1.45,-0.82,0
-1.00,-0.46,-0.90,-0.43,-1.02,-0.74,-2.01,-0.78,0
-1.00,-0.60,-0.86,-0.40,-0.93,-0.68,-1.66,-1.18,0
-1.00,-0.54,-0.96,-0.58,-0.99,-0.57,-2.24,-0.54,0
-1.00,-0.58,-0.95,-0.46,-1.07,-0.41,-3.59,-0.79,0
-1.00,-0.49,-0.85,-0.77,-1.00,-0.41,-1.65,-0.63,0
-1.00,-0.65,-0.89,-0.73,-1.18,-0.72,-2.30,-1.25,0
-1.00,-0.62,-0.93,-0.63,-1.19,-0.67,-3.15,0.10,0
-1.00,-0.75,-1.14,-0.42,-1.15,-0.46,-1.63,-0.84,0
-1.00,-0.67,-1.13,-0.63,-1.04,-0.67,-2.95,-0.44,0
-1.00,-0.58,-1.13,-0.58,-1.09,-0.48,-4.16,-1.00,0
-1.00,-0.65,-0.93,-0.63,-1.07,-0.42,-3.43,-0.13,0
-1.00,-0.54,-1.18,-0.50,-1.05,-0.73,-3.92,-0.80,0
-1.00,-0.52,-1.04,-0.66,-1.15,-0.75,-2.20,-1.09,0
-1.00,-0.50,-0.95,-0.56,-1.10,-0.43,-3.15,-0.87,0
-1.00,-0.50,-0.98,-0.63,-0.98,-0.57,-0.82,-0.15,0
