Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
-1.00,-2.16,-2.73,-1.45,-2.66,-0.18,-0.49,-2.32,0,0,1
-1.00,-0.33,-2.99,-1.36,-0.73,-1.49,-0.19,0.12,0,0,1
-1.00,-1.68,-0.33,-2.11,-0.78,-0.43,-0.60,0.13,0,0,1
-1.00,-0.42,-2.16,-1.03,-1.16,-0.99,-6.65,0.29,0,0,1
-1.00,-1.45,-2.56,-2.98,-0.62,-0.86,-5.59,-2.35,0,0,1
-1.00,-1.38,-1.32,-1.81,-1.79,-2.14,-0.67,-1.79,0,0,1
-1.00,-1.42,-1.21,-0.26,-0.74,-0.19,-0.32,-1.36,0,0,1
-1.00,-2.07,-1.29,-2.33,-1.62,-0.95,-0.31,0.21,0,0,1
-1.00,-1.19,-2.68,-2.30,-0.83,-2.71,-0.61,0.14,0,0,1
-1.00,-1.57,-2.40,-2.73,-0.75,-0.27,-0.54,-1.84,0,0,1
-1.00,-0.43,-1.54,-0.12,-0.76,-2.91,-6.74,0.26,0,0,1
-1.00,-0.17,-0.39,-0.29,-0.16,-2.23,-0.67,-2.26,0,0,1
-1.00,-0.37,-0.16,-2.90,-2.15,-0.31,-0.42,0.18,0,0,1
-1.00,-0.35,-2.61,-0.27,-0.77,-0.13,-6.82,-1.66,0,0,1
-1.00,-0.26,-1.20,-0.42,-0.61,-0.91,-5.47,-2.69,0,0,1
-1.00,-0.45,-0.36,-0.39,-2.27,-0.25,-0.68,0.11,0,0,1
-1.00,-2.17,-0.19,-2.11,-1.74,-1.48,-6.85,0.16,0,0,1
-1.00,-0.78,-0.62,-0.13,-1.79,-0.17,-0.55,-2.99,0,0,1
-1.00,-0.36,-0.57,-0.39,-0.41,-0.12,-6.09,-1.83,0,0,1
-1.00,-0.18,-0.40,-0.16,-2.54,-0.90,-5.35,-2.37,0,0,1
-1.00,-2.80,-2.92,-2.02,-0.55,-2.07,-0.12,-2.07,0,0,1
-1.00,-1.81,-0.53,-1.06,-0.60,-0.20,-0.83,-1.68,0,0,1
-1.00,-2.38,-2.20,-0.14,-2.88,-1.25,-4.67,0.30,0,0,1
-1.00,-0.25,-0.68,-0.34,-0.46,-2.09,-0.30,-1.61,0,0,1
-1.00,-1.15,-0.48,-2.36,-1.29,-0.90,-0.37,0.18,0,0,1
-1.00,-1.09,-0.12,-0.15,-2.12,-0.39,-5.07,-2.56,0,0,1
-1.00,-0.36,-2.32,-0.19,-0.80,-0.20,-0.45,-2.91,0,0,1
-1.00,-0.16,-0.86,-0.25,-2.29,-0.41,-0.27,-2.40,0,0,1
-1.00,-2.04,-0.90,-0.35,-0.76,-0.11,-0.28,-1.26,0,0,1
-1.00,-0.21,-0.90,-0.45,-2.08,-2.02,-0.32,-1.88,0,0,1
-1.00,-2.76,-2.63,-1.93,-0.68,-0.30,-0.67,-1.62,0,0,1
-1.00,-0.29,-1.55,-0.28,-0.20,-2.13,-0.54,0.11,0,0,1
-1.00,-2.99,-0.38,-0.25,-0.68,-0.12,-0.17,0.14,0,0,1
-1.00,-0.19,-0.63,-0.30,-1.86,-0.43,-5.06,0.25,0,0,1
-1.00,-2.97,-1.21,-0.28,-2.08,-0.33,-0.54,0.28,0,0,1
-1.00,-0.29,-1.74,-0.31,-2.96,-2.65,-5.98,-2.52,0,0,1
-1.00,-2.82,-1.48,-0.36,-1.96,-1.94,-5.92,-2.14,0,0,1
-1.00,-0.44,-2.01,-0.21,-0.11,-0.21,-0.65,0.15,0,0,1
-1.00,-0.27,-0.79,-2.03,-1.92,-0.31,-0.10,0.17,0,0,1
-1.00,-2.22,-0.20,-0.16,-0.33,-2.77,-6.64,-2.09,0,0,1
-1.00,-2.90,-2.06,-2.30,-0.79,-1.79,-0.13,-1.97,0,0,1
-1.00,-1.24,-0.53,-0.38,-1.78,-0.13,-0.55,-2.81,0,0,1
-1.00,-0.27,-2.32,-2.35,-0.39,-1.77,-0.20,-2.74,0,0,1
-1.00,-0.97,-1.51,-2.30,-2.68,-1.30,-6.33,-1.98,0,0,1
-1.00,-1.34,-0.73,-2.95,-1.16,-0.14,-4.52,-1.56,0,0,1
-1.00,-1.64,-0.32,-0.14,-0.45,-0.34,-0.28,0.11,0,0,1
-1.00,-2.27,-0.78,-1.56,-2.27,-2.65,-4.84,0.26,0,0,1
-1.00,-0.12,-0.72,-0.15,-0.38,-1.84,-6.76,0.18,0,0,1
-1.00,-1.83,-0.12,-2.74,-1.61,-2.20,-0.72,0.24,0,0,1
-1.00,-1.57,-3.00,-0.19,-2.31,-0.95,-4.86,0.28,0,0,1
-1.00,-0.43,-0.58,-0.11,-0.72,-2.25,-6.41,0.11,0,0,1
-1.00,-2.45,-0.27,-0.44,-0.66,-0.38,-0.22,-2.95,0,0,1
-1.00,-2.39,-0.54,-0.34,-1.56,-0.45,-0.26,0.24,0,0,1
-1.00,-0.23,-2.77,-0.17,-0.56,-1.55,-0.26,0.25,0,0,1
-1.00,-2.57,-1.21,-0.42,-0.86,-2.66,-0.77,0.23,0,0,1
-1.00,-2.11,-0.67,-0.16,-0.62,-0.20,-5.01,0.14,0,0,1
-1.00,-0.41,-0.53,-0.15,-0.80,-0.24,-4.55,-1.79,0,0,1
-1.00,-1.59,-2.21,-0.28,-0.25,-1.30,-0.59,-2.52,0,0,1
-1.00,-0.80,-0.48,-0.44,-0.61,-0.29,-5.21,-2.43,0,0,1
-1.00,-1.76,-0.73,-0.17,-2.79,-1.24,-0.26,-1.76,0,0,1
-1.00,-1.20,-0.57,-0.35,-0.36,-0.25,-5.26,0.16,0,0,1
-1.00,-0.35,-1.50,-1.03,-2.27,-0.11,-4.62,0.11,0,0,1
-1.00,-0.13,-2.20,-2.27,-0.71,-0.25,-5.99,0.27,0,0,1
-1.00,-2.50,-2.95,-0.12,-2.19,-0.44,-6.98,-1.57,0,0,1
-1.00,-2.57,-2.47,-0.35,-0.65,-0.24,-6.54,-2.67,0,0,1
-1.00,-0.35,-0.64,-0.39,-2.15,-0.44,-6.11,0.12,0,0,1
-1.00,-0.20,-0.54,-2.68,-1.31,-1.09,-0.54,-2.24,0,0,1
-1.00,-1.62,-2.39,-1.19,-0.43,-0.18,-0.47,0.24,0,0,1
-1.00,-0.45,-2.27,-0.28,-0.79,-0.28,-0.38,0.30,0,0,1
-1.00,-0.37,-0.56,-0.21,-0.78,-0.16,-0.51,0.18,0,0,1
-1.00,-0.39,-0.52,-1.75,-2.38,-0.28,-0.74,-2.18,0,0,1
-1.00,-0.41,-2.93,-0.39,-0.30,-2.70,-6.46,0.11,0,0,1
-1.00,-0.11,-0.14,-0.79,-1.47,-1.09,-0.52,0.19,0,0,1
-1.00,-0.11,-2.68,-2.05,-0.19,-1.94,-0.17,-2.64,0,0,1
-1.00,-0.36,-0.35,-1.64,-0.20,-0.27,-5.51,-2.72,0,0,1
-1.00,-0.11,-0.13,-1.27,-0.45,-0.22,-0.53,0.26,0,0,1
-1.00,-0.42,-0.83,-2.62,-1.36,-1.10,-0.26,0.27,0,0,1
-1.00,-0.31,-1.35,-0.38,-2.20,-1.68,-5.09,-1.41,0,0,1
-1.00,-0.87,-1.99,-2.48,-1.22,-0.91,-5.71,0.21,0,0,1
-1.00,-0.38,-1.93,-1.57,-2.17,-0.30,-5.08,-1.57,0,0,1
-1.00,-1.93,-1.15,-0.24,-2.34,-2.85,-0.18,-2.50,0,0,1
-1.00,-2.92,-0.73,-0.21,-0.54,-0.10,-0.58,0.15,0,0,1
-1.00,-1.17,-0.19,-1.67,-2.28,-1.25,-0.69,-2.05,0,0,1
-1.00,-2.00,-0.28,-2.72,-2.00,-2.96,-0.59,0.14,0,0,1
-1.00,-0.43,-2.42,-0.39,-0.86,-0.40,-6.40,0.19,0,0,1
-1.00,-0.18,-2.14,-0.19,-0.56,-1.38,-0.70,-1.29,0,0,1
-1.00,-0.29,-0.24,-2.45,-0.47,-0.39,-0.81,0.28,0,0,1
-1.00,-2.76,-0.89,-0.17,-0.42,-0.29,-5.53,-1.40,0,0,1
-1.00,-2.61,-0.27,-2.40,-0.43,-0.19,-0.13,0.26,0,0,1
-1.00,-2.90,-1.52,-2.33,-1.96,-1.95,-0.57,-2.51,0,0,1
-1.00,-0.43,-0.76,-2.57,-1.48,-0.88,-0.12,-2.36,0,0,1
-1.00,-2.99,-2.91,-0.28,-0.79,-2.03,-5.40,-1.58,0,0,1
-1.00,-0.20,-2.98,-0.36,-1.75,-2.53,-4.83,-2.80,0,0,1
-1.00,-0.44,-1.94,-2.49,-0.14,-0.27,-0.32,-2.32,0,0,1
-1.00,-1.03,-0.24,-0.15,-0.86,-0.45,-4.74,-1.81,0,0,1
-1.00,-0.25,-0.77,-2.38,-0.39,-1.50,-4.96,-1.70,0,0,1
-1.00,-0.31,-1.65,-2.80,-2.17,-1.58,-5.29,-2.06,0,0,1
-1.00,-0.30,-0.24,-2.69,-0.13,-0.35,-0.76,-2.41,0,0,1
-1.00,-0.31,-0.85,-2.00,-0.52,-2.80,-0.40,0.23,0,0,1
-1.00,-0.40,-1.71,-1.65,-0.34,-2.41,-0.63,0.27,0,0,1
-1.00,-1.50,-1.39,-0.98,-1.43,-2.07,-0.83,0.25,0,0,1
-1.00,-0.31,-0.17,-0.37,-1.23,-2.09,-5.80,0.11,0,0,1
-1.00,-0.33,-0.23,-0.42,-0.26,-2.65,-5.71,-1.46,0,0,1
-1.00,-0.97,-2.85,-2.53,-0.68,-0.39,-0.30,0.14,0,0,1
-1.00,-0.30,-2.04,-0.39,-2.45,-1.56,-0.29,-1.64,0,0,1
-1.00,-0.33,-1.82,-2.61,-2.07,-1.29,-4.62,-1.96,0,0,1
-1.00,-0.12,-0.48,-2.94,-2.32,-0.27,-5.93,0.28,0,0,1
-1.00,-1.81,-0.15,-1.42,-0.44,-2.02,-0.11,0.11,0,0,1
-1.00,-0.28,-2.51,-0.25,-0.80,-0.28,-5.70,-2.83,0,0,1
-1.00,-1.61,-2.31,-0.36,-0.27,-0.18,-5.07,-1.26,0,0,1
-1.00,-0.80,-1.75,-0.21,-0.62,-0.16,-0.77,0.14,0,0,1
-1.00,-0.18,-1.68,-0.30,-2.58,-0.21,-5.11,0.26,0,0,1
-1.00,-2.42,-0.23,-1.82,-1.83,-1.08,-0.59,0.14,0,0,1
-1.00,-0.16,-2.88,-1.46,-2.99,-2.35,-0.82,0.17,0,0,1
-1.00,-0.25,-1.78,-2.99,-0.43,-0.37,-5.67,0.13,0,0,1
-1.00,-0.39,-0.84,-2.40,-0.44,-0.12,-0.84,-1.29,0,0,1
-1.00,-1.67,-1.45,-0.31,-0.41,-0.21,-0.81,0.19,0,0,1
-1.00,-1.71,-2.65,-2.94,-1.65,-0.32,-5.22,-2.30,0,0,1
-1.00,-0.10,-2.31,-1.10,-0.54,-0.32,-0.32,0.27,0,0,1
-1.00,-0.44,-1.19,-0.38,-2.07,-0.19,-5.42,-2.95,0,0,1
-1.00,-0.36,-2.98,-1.87,-0.29,-0.96,-0.28,-2.11,0,0,1
-1.00,-2.38,-1.36,-0.30,-1.77,-2.37,-0.24,0.29,0,0,1
-1.00,-2.01,-0.59,-0.38,-1.45,-0.42,-4.59,0.13,0,0,1
-1.00,-0.87,-2.95,-2.76,-2.96,-1.94,-0.79,-2.81,0,0,1
-1.00,-0.35,-0.59,-1.80,-0.63,-1.58,-6.45,0.28,0,0,1
-1.00,-1.97,-0.14,-1.47,-0.63,-0.42,-0.80,0.21,0,0,1
-1.00,-0.88,-2.85,-0.31,-0.70,-1.00,-5.54,-1.83,0,0,1
-1.00,-0.13,-0.28,-0.23,-0.55,-0.13,-0.26,0.21,0,0,1
-1.00,-2.16,-0.76,-0.39,-0.15,-2.19,-0.51,-2.04,0,0,1
-1.00,-0.36,-2.24,-2.09,-0.55,-0.15,-6.96,0.16,0,0,1
-1.00,-0.17,-0.26,-1.49,-0.52,-1.04,-0.47,0.29,0,0,1
-1.00,-0.24,-0.18,-2.92,-0.89,-0.18,-6.74,-1.44,0,0,1
-1.00,-0.20,-2.28,-1.45,-0.68,-0.35,-0.17,-1.45,0,0,1
-1.00,-1.84,-1.49,-0.42,-2.85,-1.89,-0.68,0.28,0,0,1
-1.00,-0.42,-1.22,-0.23,-2.37,-0.40,-5.60,0.29,0,0,1
-1.00,-0.40,-2.25,-0.99,-2.52,-0.33,-0.17,0.28,0,0,1
-1.00,-2.71,-0.60,-2.58,-2.23,-0.25,-0.69,0.18,0,0,1
-1.00,-0.33,-2.01,-0.25,-0.88,-0.31,-5.26,-2.51,0,0,1
-1.00,-0.37,-1.78,-1.37,-0.36,-2.35,-5.07,-1.91,0,0,1
-1.00,-0.44,-2.35,-0.18,-2.30,-2.91,-5.04,0.26,0,0,1
-1.00,-0.22,-0.23,-0.30,-0.38,-0.18,-0.71,0.20,0,0,1
-1.00,-2.56,-0.43,-0.36,-1.65,-0.19,-4.60,0.13,0,0,1
-1.00,-1.41,-0.64,-0.22,-2.61,-2.05,-5.15,0.24,0,0,1
-1.00,-2.09,-1.48,-0.20,-2.07,-0.37,-0.47,-2.41,0,0,1
-1.00,-0.32,-0.79,-0.23,-2.79,-0.29,-5.16,-2.96,0,0,1
-1.00,-1.45,-0.18,-0.38,-0.25,-1.13,-4.63,-1.60,0,0,1
-1.00,-2.62,-0.64,-0.41,-2.49,-0.20,-5.89,0.30,0,0,1
-1.00,-2.61,-0.12,-2.19,-1.72,-0.39,-0.66,0.11,0,0,1
-1.00,-0.23,-0.33,-1.54,-0.17,-1.89,-5.16,-1.39,0,0,1
-1.00,-0.45,-0.10,-0.21,-0.85,-2.68,-0.56,0.17,0,0,1
-1.00,-0.16,-1.81,-1.77,-0.52,-0.25,-4.63,-2.99,0,0,1
-1.00,-1.36,-0.55,-2.93,-0.22,-0.18,-4.80,0.18,0,0,1
-1.00,-0.21,-0.84,-2.33,-2.79,-0.84,-6.76,-1.81,0,0,1
-1.00,-2.23,-2.08,-2.51,-0.55,-0.20,-0.59,-1.35,0,0,1
-1.00,-0.17,-0.12,-1.19,-1.92,-0.19,-6.62,-1.89,0,0,1
-1.00,-0.44,-0.51,-0.11,-2.91,-0.12,-5.66,0.21,0,0,1
-1.00,-1.82,-1.64,-0.15,-2.94,-1.58,-5.56,-1.69,0,0,1
-1.00,-1.39,-0.20,-0.17,-0.63,-0.42,-0.80,0.13,0,0,1
-1.00,-1.65,-1.23,-0.15,-2.08,-0.43,-5.52,-2.77,0,0,1
-1.00,-2.11,-1.73,-0.94,-1.33,-0.10,-4.73,-2.38,0,0,1
-1.00,-1.81,-1.36,-0.45,-0.34,-0.42,-4.73,0.12,0,0,1
-1.00,-0.32,-0.56,-0.45,-0.63,-2.86,-0.51,0.20,0,0,1
-1.00,-0.37,-2.44,-1.32,-1.37,-0.18,-5.58,-2.22,0,0,1
-1.00,-0.30,-1.25,-2.60,-1.23,-0.43,-4.69,0.20,0,0,1
-1.00,-1.48,-0.24,-0.23,-0.61,-2.41,-5.61,-2.46,0,0,1
-1.00,-0.34,-2.11,-2.30,-0.86,-1.26,-4.84,-1.71,0,0,1
-1.00,-2.45,-2.88,-1.22,-1.41,-2.35,-0.56,-2.61,0,0,1
-1.00,-1.60,-0.80,-0.31,-2.42,-0.16,-5.86,-2.86,0,0,1
-1.00,-2.57,-0.61,-2.29,-0.61,-0.15,-6.69,0.15,0,0,1
-1.00,-1.10,-2.90,-0.30,-1.47,-2.83,-5.44,0.24,0,0,1
-1.00,-2.65,-2.38,-2.07,-0.12,-2.57,-5.26,-2.28,0,0,1
-1.00,-0.14,-0.31,-0.31,-1.40,-2.73,-0.70,-1.29,0,0,1
-1.00,-0.30,-1.58,-0.22,-0.20,-0.81,-0.14,-1.46,0,0,1
-1.00,-2.52,-0.32,-0.14,-2.09,-0.41,-0.12,-2.22,0,0,1
-1.00,-0.21,-2.85,-2.54,-2.74,-1.38,-5.91,0.23,0,0,1
-1.00,-0.20,-2.34,-0.20,-1.37,-0.28,-5.73,0.24,0,0,1
-1.00,-0.32,-1.35,-2.36,-2.53,-0.14,-0.33,-2.93,0,0,1
-1.00,-0.29,-2.42,-0.40,-0.71,-0.28,-6.83,-2.50,0,0,1
-1.00,-1.31,-1.36,-2.33,-0.59,-1.38,-0.22,-1.75,0,0,1
-1.00,-0.41,-0.37,-2.75,-0.18,-1.65,-6.88,0.21,0,0,1
-1.00,-0.40,-0.39,-0.31,-2.97,-1.34,-4.65,-2.88,0,0,1
-1.00,-0.32,-0.40,-1.88,-1.97,-0.25,-6.55,0.23,0,0,1
-1.00,-1.64,-0.21,-1.24,-0.41,-1.96,-4.50,-1.60,0,0,1
-1.00,-2.62,-0.58,-1.69,-2.93,-0.19,-5.15,-1.52,0,0,1
-1.00,-2.03,-0.19,-1.54,-0.37,-0.22,-0.20,-2.03,0,0,1
-1.00,-0.41,-2.11,-2.58,-1.93,-1.04,-5.85,-1.70,0,0,1
-1.00,-0.84,-2.93,-0.43,-0.41,-0.38,-0.39,-2.38,0,0,1
-1.00,-0.15,-0.39,-0.38,-0.70,-0.23,-0.16,-1.89,0,0,1
-1.00,-0.19,-2.23,-0.86,-1.40,-1.75,-0.82,0.28,0,0,1
-1.00,-0.26,-0.45,-0.41,-2.24,-0.37,-0.29,0.16,0,0,1
-1.00,-0.32,-0.27,-0.37,-0.75,-0.23,-0.22,0.24,0,0,1
-1.00,-2.91,-1.22,-0.23,-2.62,-0.25,-6.89,-1.82,0,0,1
-1.00,-1.63,-1.71,-0.11,-1.38,-1.57,-0.74,0.13,0,0,1
-1.00,-2.97,-0.88,-0.11,-0.71,-0.25,-6.08,-2.78,0,0,1
-1.00,-2.86,-0.65,-1.16,-1.20,-1.55,-5.76,0.27,0,0,1
-1.00,-2.96,-1.71,-0.14,-0.37,-0.24,-6.34,0.26,0,0,1
-1.00,-0.23,-0.64,-1.87,-0.15,-2.39,-5.23,0.14,0,0,1
-1.00,-2.12,-1.54,-2.67,-0.63,-1.89,-5.14,0.13,0,0,1
-1.00,-0.39,-0.67,-1.39,-0.63,-0.44,-6.12,0.30,0,0,1
-1.00,-0.30,-2.72,-0.43,-0.39,-0.98,-5.73,0.18,0,0,1
-1.00,-0.24,-0.45,-2.14,-2.73,-0.92,-6.57,-2.97,0,0,1
-1.00,-0.78,-0.13,-0.36,-0.73,-1.74,-5.88,0.26,0,0,1
-1.00,-1.30,-0.21,-0.99,-1.93,-1.16,-0.44,-1.92,0,0,1
-1.00,-0.32,-0.48,-0.15,-0.34,-2.99,-0.63,-2.78,0,0,1
-1.00,-0.36,-2.23,-2.06,-0.70,-2.68,-5.47,-2.01,0,0,1
-1.00,-1.06,-1.52,-0.35,-0.52,-0.31,-6.93,-2.90,0,0,1
-1.00,-2.45,-1.32,-2.46,-0.75,-0.18,-4.77,-1.90,0,0,1
-1.00,-0.39,-0.87,-0.32,-0.80,-0.28,-0.76,-1.95,0,0,1
-1.00,-0.35,-0.16,-2.93,-0.12,-1.04,-0.82,0.30,0,0,1
-1.00,-2.84,-0.70,-0.15,-2.34,-0.12,-0.45,0.24,0,0,1
-1.00,-2.22,-2.53,-0.16,-1.35,-1.01,-5.08,-2.47,0,0,1
-1.00,-0.21,-2.61,-0.43,-0.90,-1.24,-0.82,0.14,0,0,1
-1.00,-1.05,-1.41,-0.28,-0.79,-1.61,-0.77,-1.80,0,0,1
-1.00,-2.11,-0.19,-0.87,-0.30,-0.32,-5.16,0.21,0,0,1
-1.00,-0.39,-2.97,-0.36,-1.70,-2.69,-6.76,0.15,0,0,1
-1.00,-1.59,-0.37,-0.34,-0.82,-0.13,-0.75,0.12,0,0,1
-1.00,-1.45,-1.52,-0.34,-2.05,-0.40,-5.17,-2.28,0,0,1
-1.00,-2.28,-0.30,-2.70,-2.55,-1.98,-6.06,-1.49,0,0,1
-1.00,-1.78,-0.53,-0.13,-0.59,-0.20,-6.04,0.28,0,0,1
-1.00,-0.44,-1.87,-1.35,-2.22,-0.99,-4.80,0.18,0,0,1
-1.00,-0.42,-2.17,-0.81,-2.56,-0.15,-5.27,-2.41,0,0,1
-1.00,-0.32,-0.45,-0.40,-0.37,-1.81,-6.49,-2.81,0,0,1
-1.00,-2.38,-0.89,-2.40,-0.16,-2.04,-5.46,-1.37,0,0,1
-1.00,-1.35,-1.18,-0.42,-1.72,-0.77,-6.55,-2.14,0,0,1
-1.00,-0.40,-0.44,-0.94,-0.66,-0.17,-5.14,-2.53,0,0,1
-1.00,-2.79,-0.77,-0.35,-1.27,-0.32,-0.68,0.11,0,0,1
-1.00,-2.20,-2.45,-1.31,-1.52,-2.43,-0.12,-1.67,0,0,1
-1.00,-1.17,-0.13,-0.94,-0.83,-0.25,-6.08,-1.92,0,0,1
-1.00,-1.66,-1.41,-0.17,-2.58,-0.31,-6.67,-1.95,0,0,1
-1.00,-2.29,-2.58,-2.77,-2.39,-1.80,-5.53,-1.69,0,0,1
-1.00,-0.41,-0.66,-0.25,-0.62,-0.83,-5.92,0.26,0,0,1
-1.00,-0.44,-2.66,-0.29,-0.79,-0.15,-5.07,-1.85,0,0,1
-1.00,-1.08,-0.27,-0.36,-2.77,-1.22,-0.84,-1.77,0,0,1
-1.00,-2.16,-0.44,-2.14,-0.57,-0.19,-6.50,0.28,0,0,1
-1.00,-0.25,-2.85,-0.24,-0.52,-0.29,-5.82,-2.23,0,0,1
-1.00,-0.94,-0.85,-0.35,-2.40,-0.19,-5.08,-2.40,0,0,1
-1.00,-0.22,-2.83,-0.26,-0.29,-0.20,-0.81,-1.60,0,0,1
-1.00,-1.88,-1.81,-0.41,-0.67,-0.11,-0.20,0.19,0,0,1
-1.00,-2.85,-0.39,-0.40,-2.26,-2.72,-0.24,-1.31,0,0,1
-1.00,-2.89,-1.36,-2.39,-0.76,-0.17,-0.24,-2.48,0,0,1
-1.00,-0.35,-0.53,-2.82,-0.75,-1.98,-0.76,0.20,0,0,1
-1.00,-0.23,-1.21,-0.36,-1.28,-1.12,-5.78,0.16,0,0,1
-1.00,-0.32,-0.26,-1.76,-2.44,-2.02,-4.80,-2.32,0,0,1
-1.00,-1.79,-0.37,-0.22,-0.43,-2.97,-5.71,0.17,0,0,1
-1.00,-1.19,-1.75,-0.24,-2.68,-1.22,-0.83,0.23,0,0,1
-1.00,-0.39,-1.78,-0.34,-1.81,-2.17,-0.47,0.25,0,0,1
-1.00,-2.74,-0.65,-0.27,-0.14,-0.23,-0.13,-2.44,0,0,1
-1.00,-0.18,-0.23,-0.12,-0.27,-0.20,-5.57,-1.60,0,0,1
-1.00,-2.28,-2.58,-2.03,-0.56,-1.85,-5.79,-2.90,0,0,1
-1.00,-1.48,-2.43,-0.40,-2.96,-1.17,-0.72,0.27,0,0,1
-1.00,-2.07,-2.18,-1.57,-0.26,-2.91,-0.82,-2.25,0,0,1
-1.00,-0.39,-0.51,-0.32,-2.69,-0.86,-0.38,0.20,0,0,1
-1.00,-2.66,-0.86,-0.41,-0.61,-1.75,-0.14,0.14,0,0,1
-1.00,-2.49,-0.29,-0.28,-0.14,-0.29,-0.41,-2.62,0,0,1
-1.00,-0.27,-0.31,-0.14,-0.85,-0.22,-0.84,0.25,0,0,1
-1.00,-0.37,-2.17,-2.28,-1.38,-0.39,-6.32,-2.57,0,0,1
-1.00,-0.43,-2.82,-0.25,-0.83,-2.99,-0.11,0.16,0,0,1
-1.00,-0.39,-1.76,-3.00,-0.56,-0.12,-6.75,-1.34,0,0,1
-1.00,-2.38,-0.18,-0.21,-1.64,-1.45,-6.77,-2.60,0,0,1
-1.00,-0.37,-0.50,-0.15,-0.12,-0.93,-6.75,0.16,0,0,1
-1.00,-0.39,-0.33,-2.82,-2.20,-1.88,-0.71,-1.47,0,0,1
-1.00,-1.79,-0.20,-0.79,-2.28,-0.30,-0.54,0.14,0,0,1
-1.00,-1.20,-0.28,-0.40,-1.85,-0.30,-0.18,0.30,0,0,1
-1.00,-2.34,-0.30,-1.91,-2.34,-2.58,-0.49,-2.17,0,0,1
-1.00,-0.33,-0.79,-0.32,-1.98,-1.41,-0.23,-2.85,0,0,1
-1.00,-2.94,-0.21,-0.97,-1.80,-0.20,-6.37,0.28,0,0,1
-1.00,-2.55,-0.14,-2.86,-0.22,-0.21,-4.76,0.19,0,0,1
-1.00,-0.15,-0.38,-0.19,-2.97,-0.40,-4.66,-2.43,0,0,1
-1.00,-0.94,-0.44,-2.62,-0.52,-0.45,-4.60,-2.44,0,0,1
-1.00,-0.22,-1.19,-0.22,-0.29,-0.40,-0.23,-2.29,0,0,1
-1.00,-1.49,-0.50,-0.36,-2.40,-0.29,-5.39,0.13,0,0,1
-1.00,-1.63,-2.47,-0.14,-2.76,-1.41,-6.69,-2.18,0,0,1
-1.00,-0.40,-1.87,-0.15,-0.64,-0.27,-5.88,-1.86,0,0,1
-1.00,-0.31,-2.79,-0.16,-0.54,-0.23,-0.75,-2.34,0,0,1
-1.00,-0.41,-0.22,-0.35,-0.72,-1.34,-6.88,-1.48,0,0,1
-1.00,-2.15,-0.10,-2.62,-2.87,-0.33,-5.90,0.28,0,0,1
-1.00,-1.34,-0.89,-0.16,-2.56,-0.12,-6.40,-2.11,0,0,1
-1.00,-0.35,-0.11,-1.45,-0.32,-1.81,-0.19,-2.04,0,0,1
-1.00,-0.38,-0.27,-2.01,-0.51,-2.15,-6.20,0.23,0,0,1
-1.00,-0.21,-2.26,-1.99,-0.50,-0.22,-0.83,0.24,0,0,1
-1.00,-0.30,-2.83,-0.96,-0.68,-2.38,-0.28,0.18,0,0,1
-1.00,-1.20,-0.64,-0.25,-0.89,-0.11,-5.05,0.13,0,0,1
-1.00,-0.36,-0.85,-1.97,-1.66,-0.12,-0.66,-2.49,0,0,1
-1.00,-0.89,-2.38,-1.00,-0.15,-1.36,-0.71,0.15,0,0,1
-1.00,-0.29,-2.64,-2.72,-0.25,-0.14,-0.66,-2.18,0,0,1
-1.00,-0.95,-0.54,-1.26,-0.23,-0.93,-6.52,-2.76,0,0,1
-1.00,-1.10,-0.71,-0.21,-2.55,-0.34,-0.42,-2.87,0,0,1
-1.00,-2.39,-0.57,-0.41,-2.06,-1.55,-0.57,-1.45,0,0,1
-1.00,-2.87,-0.85,-0.40,-0.80,-1.40,-5.21,-1.81,0,0,1
-1.00,-0.26,-2.51,-0.36,-1.20,-2.84,-5.33,0.16,0,0,1
-1.00,-1.45,-2.02,-1.73,-1.17,-0.83,-0.17,0.17,0,0,1
-1.00,-0.18,-0.86,-2.47,-1.32,-2.29,-6.89,0.26,0,0,1
-1.00,-0.86,-0.84,-1.60,-2.59,-1.39,-0.62,0.16,0,0,1
-1.00,-1.90,-0.54,-0.13,-0.19,-0.33,-5.38,-2.74,0,0,1
-1.00,-0.83,-0.13,-0.35,-0.46,-0.13,-0.24,-2.51,0,0,1
-1.00,-1.74,-2.52,-2.43,-0.41,-1.94,-5.79,-1.98,0,0,1
-1.00,-0.76,-0.49,-0.33,-2.82,-0.23,-0.25,-2.53,0,0,1
-1.00,-0.29,-0.57,-1.33,-0.78,-1.49,-6.18,0.15,0,0,1
-1.00,-0.18,-2.93,-0.25,-1.84,-0.15,-6.82,-2.86,0,0,1
-1.00,-1.52,-1.88,-0.40,-0.17,-1.28,-0.19,-2.24,0,0,1
-1.00,-2.06,-0.38,-0.36,-0.82,-1.30,-6.73,-1.42,0,0,1
-1.00,-2.70,-0.57,-1.55,-1.16,-0.41,-0.20,0.28,0,0,1
-1.00,-0.83,-1.72,-2.13,-1.95,-2.87,-4.78,-2.42,0,0,1
-1.00,-2.95,-0.11,-0.31,-2.33,-0.42,-5.41,0.16,0,0,1
-1.00,-0.20,-0.14,-0.25,-1.38,-0.36,-0.74,-2.21,0,0,1
