Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
-1.00,-1.50,-0.78,-1.26,-2.02,-0.90,-6.67,-1.60,0,0,1
-1.00,-0.20,-1.94,-0.21,-2.16,-0.86,-0.79,-1.51,0,0,1
-1.00,-1.57,-0.75,-1.05,-0.81,-0.28,-0.57,-1.96,0,0,1
-1.00,-2.49,-0.52,-2.11,-0.70,-0.15,-0.84,-1.51,0,0,1
-1.00,-2.31,-2.44,-0.13,-0.14,-0.77,-5.16,0.25,0,0,1
-1.00,-0.42,-0.18,-2.83,-0.18,-0.14,-5.89,0.12,0,0,1
-1.00,-2.61,-2.79,-0.30,-2.67,-0.42,-5.50,0.29,0,0,1
-1.00,-0.83,-2.49,-0.42,-0.27,-0.25,-6.91,-2.51,0,0,1
-1.00,-1.20,-2.88,-0.30,-0.21,-0.35,-5.83,0.20,0,0,1
-1.00,-0.80,-1.93,-0.11,-2.31,-1.53,-4.67,-1.74,0,0,1
-1.00,-0.23,-0.44,-0.25,-0.87,-2.09,-0.23,0.16,0,0,1
-1.00,-0.31,-0.18,-2.61,-0.69,-2.66,-5.71,-2.20,0,0,1
-1.00,-1.49,-0.56,-1.34,-0.47,-2.71,-5.88,0.16,0,0,1
-1.00,-0.27,-1.24,-1.69,-2.55,-0.28,-0.33,0.28,0,0,1
-1.00,-1.92,-0.33,-2.11,-1.15,-0.41,-4.58,0.16,0,0,1
-1.00,-2.54,-0.60,-0.20,-2.51,-2.60,-0.71,-2.96,0,0,1
-1.00,-1.94,-0.51,-0.36,-2.50,-2.05,-0.74,0.13,0,0,1
-1.00,-2.54,-0.25,-0.26,-0.61,-2.86,-6.33,0.10,0,0,1
-1.00,-0.41,-1.82,-0.33,-2.08,-1.78,-0.17,-1.69,0,0,1
-1.00,-1.26,-0.77,-0.22,-0.81,-0.19,-0.11,0.22,0,0,1
-1.00,-0.11,-2.54,-1.64,-2.16,-2.61,-0.15,0.23,0,0,1
-1.00,-2.85,-0.83,-0.83,-2.48,-0.10,-4.51,0.27,0,0,1
-1.00,-0.45,-2.92,-1.61,-1.79,-0.20,-0.15,0.27,0,0,1
-1.00,-0.19,-0.62,-0.37,-0.26,-2.82,-4.72,0.15,0,0,1
-1.00,-0.33,-0.31,-0.11,-0.86,-0.91,-0.12,-1.52,0,0,1
-1.00,-0.19,-0.14,-2.56,-0.19,-0.15,-0.76,0.16,0,0,1
-1.00,-0.28,-2.29,-1.73,-0.39,-1.00,-4.78,-1.99,0,0,1
-1.00,-0.38,-2.61,-0.88,-2.01,-0.33,-6.37,0.13,0,0,1
-1.00,-2.06,-2.72,-0.29,-0.48,-0.34,-0.54,-1.77,0,0,1
-1.00,-0.89,-2.11,-1.13,-2.63,-1.35,-6.06,0.12,0,0,1
-1.00,-0.34,-2.01,-0.27,-0.55,-2.21,-0.65,-2.37,0,0,1
-1.00,-1.44,-1.58,-0.98,-2.17,-0.16,-0.43,0.16,0,0,1
-1.00,-0.35,-0.52,-0.33,-2.12,-1.76,-0.85,-2.81,0,0,1
-1.00,-2.97,-0.73,-0.16,-0.23,-0.44,-0.47,-2.77,0,0,1
-1.00,-2.26,-0.68,-1.87,-2.66,-2.63,-4.97,-2.81,0,0,1
-1.00,-2.45,-1.93,-2.82,-0.53,-1.59,-0.42,0.19,0,0,1
-1.00,-1.68,-0.64,-1.24,-0.20,-0.14,-0.56,0.19,0,0,1
-1.00,-0.11,-0.55,-1.59,-2.63,-2.68,-0.51,0.14,0,0,1
-1.00,-0.85,-1.25,-0.17,-2.88,-2.95,-0.75,-2.80,0,0,1
-1.00,-0.25,-0.18,-2.35,-0.76,-0.11,-6.34,-2.36,0,0,1
-1.00,-0.29,-0.53,-0.42,-2.24,-0.39,-5.00,-2.97,0,0,1
-1.00,-1.77,-0.18,-0.15,-0.64,-2.01,-6.43,-2.64,0,0,1
-1.00,-2.67,-2.66,-0.30,-0.47,-1.23,-5.90,0.28,0,0,1
-1.00,-0.33,-1.29,-0.25,-0.85,-2.24,-0.23,-2.71,0,0,1
-1.00,-0.18,-0.16,-2.01,-0.61,-2.52,-0.13,-1.46,0,0,1
-1.00,-2.83,-0.54,-1.07,-0.71,-0.34,-6.13,-1.47,0,0,1
-1.00,-2.43,-2.00,-0.11,-0.62,-0.96,-4.59,0.27,0,0,1
-1.00,-0.27,-0.32,-2.15,-1.63,-0.15,-0.80,0.21,0,0,1
-1.00,-0.29,-0.33,-0.40,-2.72,-0.33,-5.93,-1.46,0,0,1
-1.00,-2.37,-1.80,-0.12,-1.29,-2.33,-0.30,-2.46,0,0,1
-1.00,-0.18,-2.24,-2.71,-0.40,-0.43,-5.66,0.17,0,0,1
-1.00,-0.23,-2.86,-0.16,-0.20,-1.82,-5.66,0.17,0,0,1
-1.00,-0.23,-0.26,-1.92,-2.33,-0.29,-5.97,-2.48,0,0,1
-1.00,-2.53,-0.62,-1.46,-0.50,-1.09,-0.71,0.23,0,0,1
-1.00,-2.96,-0.43,-0.31,-1.28,-1.50,-0.15,-2.14,0,0,1
-1.00,-1.29,-0.50,-1.17,-0.19,-0.35,-5.91,0.19,0,0,1
-1.00,-0.42,-0.51,-0.15,-1.29,-1.22,-0.73,0.24,0,0,1
-1.00,-0.14,-0.11,-0.43,-2.91,-1.04,-4.71,0.17,0,0,1
-1.00,-0.42,-2.44,-0.35,-0.78,-0.43,-6.20,-2.39,0,0,1
-1.00,-0.25,-0.20,-1.18,-0.31,-2.91,-6.42,0.14,0,0,1
-1.00,-1.72,-0.43,-1.52,-1.76,-0.24,-6.00,-2.25,0,0,1
-1.00,-0.25,-0.21,-2.08,-0.72,-0.35,-0.32,0.28,0,0,1
-1.00,-0.18,-0.35,-1.02,-1.90,-1.73,-0.75,0.27,0,0,1
-1.00,-1.33,-0.41,-1.60,-0.58,-0.35,-0.66,0.28,0,0,1
-1.00,-0.38,-1.21,-2.41,-0.38,-0.18,-0.12,-1.25,0,0,1
-1.00,-0.30,-1.74,-0.13,-0.30,-0.36,-0.12,0.28,0,0,1
-1.00,-0.35,-0.18,-2.01,-0.42,-1.44,-0.44,0.20,0,0,1
-1.00,-0.31,-2.18,-1.99,-0.34,-0.28,-0.20,-2.45,0,0,1
-1.00,-0.21,-2.28,-0.12,-0.34,-0.32,-5.91,-2.22,0,0,1
-1.00,-2.22,-2.45,-0.32,-2.68,-1.37,-0.64,0.21,0,0,1
-1.00,-1.07,-0.55,-0.28,-0.36,-2.66,-6.87,-2.45,0,0,1
-1.00,-0.21,-0.17,-0.82,-1.74,-0.15,-6.78,0.29,0,0,1
-1.00,-0.10,-1.71,-1.66,-0.63,-0.40,-0.48,0.17,0,0,1
-1.00,-0.13,-2.49,-0.44,-0.40,-1.90,-6.05,-2.52,0,0,1
-1.00,-1.72,-2.54,-0.14,-1.71,-0.26,-0.39,0.15,0,0,1
-1.00,-0.36,-0.57,-2.20,-0.33,-0.40,-5.77,-2.40,0,0,1
-1.00,-0.35,-0.32,-0.21,-1.58,-1.68,-0.83,0.28,0,0,1
-1.00,-0.19,-1.72,-0.21,-2.11,-2.97,-4.46,0.28,0,0,1
-1.00,-0.41,-0.18,-2.94,-0.86,-1.20,-0.19,-2.08,0,0,1
-1.00,-0.18,-2.42,-2.04,-2.92,-0.13,-0.11,-2.41,0,0,1
-1.00,-0.22,-0.45,-1.63,-0.28,-2.18,-0.12,-2.17,0,0,1
-1.00,-2.54,-2.12,-0.14,-2.75,-1.86,-0.37,-1.84,0,0,1
-1.00,-0.34,-0.34,-0.89,-0.49,-0.16,-6.43,0.17,0,0,1
-1.00,-2.55,-2.22,-0.35,-0.62,-0.27,-4.99,-2.54,0,0,1
-1.00,-0.99,-2.81,-1.37,-1.64,-0.43,-0.79,-2.36,0,0,1
-1.00,-1.91,-0.11,-0.27,-2.59,-0.39,-6.39,0.15,0,0,1
-1.00,-2.10,-2.07,-0.86,-2.62,-1.21,-6.04,0.29,0,0,1
-1.00,-0.20,-1.23,-2.42,-0.44,-0.15,-0.49,0.29,0,0,1
-1.00,-0.35,-0.30,-2.35,-0.21,-2.35,-5.16,-1.40,0,0,1
-1.00,-0.77,-0.27,-1.44,-0.85,-1.71,-6.17,-1.31,0,0,1
-1.00,-0.24,-1.37,-2.40,-2.80,-0.39,-0.67,-2.32,0,0,1
-1.00,-1.26,-0.40,-0.15,-2.53,-0.16,-0.69,0.15,0,0,1
-1.00,-0.43,-1.21,-2.23,-1.72,-2.80,-4.68,0.29,0,0,1
-1.00,-0.24,-0.31,-2.99,-0.71,-2.01,-0.59,0.29,0,0,1
-1.00,-1.68,-1.88,-0.24,-1.41,-0.34,-6.74,0.19,0,0,1
-1.00,-0.44,-1.88,-0.37,-0.27,-0.25,-0.64,-1.84,0,0,1
-1.00,-2.60,-0.85,-0.32,-0.76,-1.26,-0.53,-2.62,0,0,1
-1.00,-0.13,-0.19,-0.33,-0.59,-0.26,-0.12,-1.33,0,0,1
-1.00,-2.04,-0.35,-1.63,-0.23,-2.04,-0.83,-1.58,0,0,1
-1.00,-1.42,-2.06,-2.73,-1.71,-0.44,-5.04,-1.48,0,0,1
-1.00,-1.87,-2.75,-0.80,-2.94,-1.30,-5.56,0.22,0,0,1
-1.00,-1.18,-1.50,-0.15,-1.55,-2.14,-0.33,0.25,0,0,1
-1.00,-1.66,-2.00,-0.43,-0.32,-0.98,-0.43,-1.65,0,0,1
-1.00,-1.85,-0.44,-1.97,-0.37,-2.52,-0.15,0.22,0,0,1
-1.00,-0.28,-2.40,-2.64,-0.73,-2.49,-6.97,-1.47,0,0,1
-1.00,-1.25,-0.66,-2.87,-2.55,-0.24,-6.99,0.23,0,0,1
-1.00,-3.00,-1.38,-1.91,-2.78,-0.30,-0.22,-1.44,0,0,1
-1.00,-0.87,-1.75,-2.53,-0.27,-0.16,-0.57,-1.34,0,0,1
-1.00,-2.97,-0.39,-0.18,-2.04,-0.32,-0.25,0.19,0,0,1
-1.00,-0.45,-1.80,-0.22,-0.59,-0.18,-4.64,0.23,0,0,1
-1.00,-1.17,-2.18,-0.34,-1.48,-0.15,-5.46,-3.00,0,0,1
-1.00,-1.35,-1.29,-0.20,-0.37,-0.41,-5.98,-2.53,0,0,1
-1.00,-0.75,-0.79,-2.37,-1.35,-1.25,-0.57,0.22,0,0,1
-1.00,-2.94,-1.43,-0.42,-0.61,-0.19,-0.24,0.19,0,0,1
-1.00,-0.11,-0.30,-2.23,-1.29,-1.29,-0.13,0.28,0,0,1
-1.00,-0.99,-0.13,-0.45,-1.46,-0.35,-0.83,0.28,0,0,1
-1.00,-0.16,-0.79,-2.87,-0.26,-0.11,-6.38,-1.82,0,0,1
-1.00,-0.29,-0.49,-0.24,-2.06,-0.27,-0.44,0.25,0,0,1
-1.00,-1.93,-0.60,-0.42,-1.46,-2.69,-0.31,-2.84,0,0,1
-1.00,-1.93,-2.64,-1.19,-2.88,-0.23,-5.70,0.21,0,0,1
-1.00,-0.22,-1.75,-1.64,-1.63,-1.76,-0.35,-2.08,0,0,1
-1.00,-2.48,-0.64,-0.40,-0.44,-0.17,-0.40,0.14,0,0,1
-1.00,-0.21,-0.56,-0.22,-0.34,-0.37,-0.30,-1.53,0,0,1
-1.00,-0.10,-2.08,-0.94,-2.43,-0.30,-0.58,-2.00,0,0,1
-1.00,-1.51,-0.42,-0.27,-0.19,-0.45,-0.58,-2.32,0,0,1
-1.00,-0.40,-2.52,-2.72,-0.51,-0.36,-5.31,-2.10,0,0,1
-1.00,-0.27,-0.63,-0.16,-0.80,-2.54,-0.42,0.12,0,0,1
-1.00,-0.39,-0.63,-1.86,-2.54,-0.42,-0.68,0.17,0,0,1
-1.00,-0.12,-0.24,-2.63,-0.69,-0.28,-5.92,0.20,0,0,1
-1.00,-1.04,-1.16,-0.14,-1.56,-2.24,-5.47,-2.95,0,0,1
-1.00,-2.63,-0.80,-1.70,-2.98,-1.33,-6.22,0.25,0,0,1
-1.00,-1.95,-0.81,-2.04,-2.95,-2.44,-6.60,-1.86,0,0,1
-1.00,-2.32,-1.73,-2.24,-2.87,-0.97,-5.70,-2.45,0,0,1
-1.00,-0.23,-0.78,-2.87,-2.66,-2.60,-6.47,0.24,0,0,1
-1.00,-0.30,-1.94,-1.99,-1.52,-0.36,-5.78,-1.80,0,0,1
-1.00,-0.27,-0.67,-0.31,-0.65,-1.53,-6.97,0.30,0,0,1
-1.00,-0.11,-0.55,-2.33,-0.88,-2.47,-6.26,0.19,0,0,1
-1.00,-2.85,-0.63,-0.41,-1.22,-0.14,-0.18,0.18,0,0,1
-1.00,-2.13,-0.76,-0.34,-0.38,-0.22,-0.57,-1.49,0,0,1
-1.00,-1.87,-0.36,-0.10,-0.17,-0.77,-0.71,0.21,0,0,1
-1.00,-1.28,-0.64,-2.93,-0.25,-0.11,-5.10,0.17,0,0,1
-1.00,-2.43,-2.74,-2.03,-3.00,-0.34,-0.75,-2.98,0,0,1
-1.00,-2.00,-0.31,-0.35,-2.44,-1.75,-0.74,0.15,0,0,1
-1.00,-0.13,-0.34,-2.14,-0.40,-2.16,-4.95,0.19,0,0,1
-1.00,-1.65,-1.39,-1.50,-1.15,-1.33,-5.60,0.13,0,0,1
-1.00,-0.20,-2.02,-2.79,-0.29,-0.43,-0.37,-1.89,0,0,1
-1.00,-0.38,-1.27,-2.43,-2.13,-1.79,-5.59,0.23,0,0,1
-1.00,-0.28,-0.24,-0.22,-0.16,-1.54,-6.97,-1.63,0,0,1
-1.00,-0.10,-2.96,-2.37,-0.83,-0.40,-0.19,0.28,0,0,1
-1.00,-0.15,-2.54,-0.14,-1.92,-0.39,-6.45,0.16,0,0,1
-1.00,-1.19,-0.64,-0.18,-2.63,-0.45,-6.39,-2.44,0,0,1
-1.00,-2.81,-2.52,-0.11,-1.55,-0.44,-0.71,-2.30,0,0,1
-1.00,-2.47,-1.82,-1.63,-2.03,-0.20,-0.67,-2.31,0,0,1
-1.00,-2.06,-0.68,-0.27,-1.19,-2.70,-0.82,0.25,0,0,1
-1.00,-2.00,-0.54,-1.13,-0.45,-2.08,-0.23,-2.90,0,0,1
-1.00,-1.27,-0.42,-0.14,-1.77,-0.20,-0.78,-1.29,0,0,1
-1.00,-2.35,-0.64,-0.32,-0.33,-2.97,-0.70,-1.44,0,0,1
-1.00,-0.24,-0.59,-0.16,-1.48,-0.15,-0.27,-2.30,0,0,1
-1.00,-2.01,-0.82,-2.44,-2.22,-0.81,-0.60,-1.81,0,0,1
-1.00,-0.26,-0.73,-0.29,-2.16,-0.36,-6.50,-1.35,0,0,1
-1.00,-1.73,-0.56,-2.36,-1.96,-0.96,-0.75,-1.38,0,0,1
-1.00,-2.98,-0.63,-0.24,-0.36,-1.76,-5.61,0.27,0,0,1
-1.00,-0.16,-0.86,-0.86,-0.63,-2.02,-5.52,-3.00,0,0,1
-1.00,-2.16,-2.29,-0.33,-2.92,-0.35,-4.74,0.15,0,0,1
-1.00,-0.41,-0.87,-0.18,-0.87,-0.18,-0.58,-2.88,0,0,1
-1.00,-0.22,-0.69,-0.39,-0.40,-0.31,-0.84,-1.41,0,0,1
-1.00,-1.65,-1.91,-1.84,-0.34,-0.36,-5.32,-1.92,0,0,1
-1.00,-0.33,-0.50,-0.20,-0.45,-2.15,-0.69,0.12,0,0,1
-1.00,-0.10,-0.87,-0.37,-0.43,-2.45,-0.67,-2.90,0,0,1
-1.00,-0.20,-2.38,-0.13,-2.48,-0.22,-0.23,-1.97,0,0,1
-1.00,-0.12,-0.36,-2.25,-0.22,-2.67,-5.30,0.13,0,0,1
-1.00,-2.22,-0.19,-1.43,-1.73,-2.15,-0.64,-2.63,0,0,1
-1.00,-1.43,-1.79,-0.39,-0.33,-0.32,-0.76,-1.91,0,0,1
-1.00,-0.21,-1.65,-1.47,-0.12,-1.14,-6.26,0.11,0,0,1
-1.00,-0.12,-1.71,-0.21,-0.48,-2.46,-6.58,-1.36,0,0,1
-1.00,-1.91,-2.91,-1.15,-2.16,-1.60,-0.41,-2.78,0,0,1
-1.00,-0.42,-0.13,-1.63,-1.60,-1.33,-0.67,0.22,0,0,1
-1.00,-0.11,-0.60,-0.39,-0.76,-0.29,-0.82,0.18,0,0,1
-1.00,-0.44,-2.75,-0.34,-2.91,-0.87,-0.75,0.26,0,0,1
-1.00,-2.96,-0.58,-0.30,-2.18,-0.25,-4.69,-2.14,0,0,1
-1.00,-0.77,-2.13,-0.21,-0.21,-0.23,-6.83,0.28,0,0,1
-1.00,-0.32,-2.56,-0.43,-0.33,-2.68,-4.46,0.26,0,0,1
-1.00,-1.62,-0.55,-1.74,-0.77,-2.05,-5.85,0.13,0,0,1
-1.00,-0.20,-1.66,-1.83,-0.59,-0.45,-0.58,0.23,0,0,1
-1.00,-1.56,-0.38,-0.44,-1.71,-2.13,-0.58,0.21,0,0,1
-1.00,-0.14,-1.34,-1.19,-2.39,-0.15,-4.68,0.30,0,0,1
-1.00,-0.45,-0.83,-1.46,-2.56,-0.35,-4.48,-2.97,0,0,1
-1.00,-0.15,-0.89,-1.30,-2.07,-1.35,-0.14,-1.69,0,0,1
-1.00,-0.29,-0.20,-1.37,-2.66,-0.24,-0.64,0.29,0,0,1
-1.00,-1.43,-0.28,-1.58,-1.83,-2.60,-0.58,-2.86,0,0,1
-1.00,-1.47,-0.40,-2.06,-2.35,-1.02,-6.94,-2.10,0,0,1
-1.00,-2.77,-0.60,-2.34,-1.16,-1.88,-0.39,-2.35,0,0,1
-1.00,-1.13,-0.53,-1.05,-1.90,-1.60,-6.44,-2.25,0,0,1
-1.00,-2.31,-0.66,-0.19,-0.51,-0.27,-4.61,-2.98,0,0,1
-1.00,-0.44,-3.00,-0.18,-2.09,-2.67,-5.67,-1.49,0,0,1
-1.00,-2.36,-0.75,-0.34,-1.63,-0.32,-5.27,0.12,0,0,1
-1.00,-0.39,-2.17,-0.20,-1.98,-1.29,-0.82,0.26,0,0,1
-1.00,-0.37,-1.58,-1.74,-2.34,-0.28,-4.79,-2.86,0,0,1
-1.00,-1.49,-0.28,-2.29,-1.26,-0.38,-6.07,0.28,0,0,1
-1.00,-0.21,-1.89,-2.08,-2.98,-2.88,-0.83,-1.62,0,0,1
-1.00,-0.13,-2.08,-0.36,-1.30,-0.12,-0.75,0.28,0,0,1
-1.00,-1.49,-0.24,-1.69,-2.46,-2.23,-5.62,0.20,0,0,1
-1.00,-1.86,-1.67,-1.21,-2.38,-2.97,-5.03,0.13,0,0,1
-1.00,-2.86,-0.71,-0.35,-0.41,-1.20,-0.42,0.18,0,0,1
-1.00,-1.26,-2.79,-1.57,-1.98,-0.21,-6.23,-1.61,0,0,1
-1.00,-2.50,-0.40,-0.78,-0.58,-0.16,-0.41,-1.40,0,0,1
-1.00,-0.28,-0.89,-0.19,-2.52,-1.96,-0.59,0.28,0,0,1
-1.00,-0.41,-1.96,-0.27,-0.87,-0.18,-0.12,0.21,0,0,1
-1.00,-2.93,-1.49,-0.22,-2.27,-3.00,-5.96,0.16,0,0,1
-1.00,-2.42,-0.67,-0.36,-2.97,-0.15,-6.08,-2.29,0,0,1
-1.00,-1.79,-0.77,-2.18,-0.70,-2.29,-0.45,0.29,0,0,1
-1.00,-0.22,-2.58,-0.41,-0.66,-0.43,-6.50,-2.23,0,0,1
-1.00,-1.24,-0.77,-1.96,-0.52,-2.47,-6.01,-2.50,0,0,1
-1.00,-1.48,-0.77,-0.28,-2.84,-2.98,-0.74,0.12,0,0,1
-1.00,-0.38,-0.79,-1.01,-2.16,-1.97,-0.49,0.23,0,0,1
-1.00,-0.24,-0.46,-2.48,-0.39,-0.14,-0.18,0.19,0,0,1
-1.00,-1.68,-0.32,-0.14,-1.77,-0.89,-6.98,-1.84,0,0,1
-1.00,-0.32,-0.15,-0.84,-2.54,-0.17,-0.57,-1.78,0,0,1
-1.00,-0.16,-2.02,-0.39,-1.98,-0.31,-0.51,-1.74,0,0,1
-1.00,-0.40,-0.32,-0.28,-0.61,-1.65,-5.77,-2.10,0,0,1
-1.00,-0.22,-0.60,-0.33,-0.65,-0.28,-0.57,-1.65,0,0,1
-1.00,-0.36,-1.78,-0.31,-1.64,-0.43,-5.39,-2.07,0,0,1
-1.00,-0.27,-1.86,-0.38,-2.14,-0.40,-0.49,-1.68,0,0,1
-1.00,-0.36,-1.88,-0.36,-2.47,-2.65,-6.43,-1.91,0,0,1
-1.00,-1.36,-0.52,-0.80,-2.72,-2.76,-0.65,0.12,0,0,1
-1.00,-1.00,-2.59,-0.24,-2.75,-1.12,-6.28,0.26,0,0,1
-1.00,-0.39,-1.78,-0.82,-2.85,-1.30,-5.22,0.18,0,0,1
-1.00,-0.39,-1.17,-0.34,-1.72,-1.25,-0.85,-1.92,0,0,1
-1.00,-0.36,-1.36,-1.38,-2.83,-2.70,-0.36,-2.36,0,0,1
-1.00,-2.91,-0.20,-1.33,-0.48,-0.15,-6.94,-2.60,0,0,1
-1.00,-3.00,-0.19,-1.72,-2.90,-0.34,-5.25,0.11,0,0,1
-1.00,-2.59,-1.43,-1.72,-1.54,-1.38,-5.84,0.30,0,0,1
-1.00,-0.31,-1.39,-0.35,-1.79,-2.92,-0.11,0.12,0,0,1
-1.00,-0.20,-1.60,-1.77,-1.86,-2.05,-5.40,0.16,0,0,1
-1.00,-0.43,-1.32,-0.22,-0.72,-0.10,-0.30,-1.61,0,0,1
-1.00,-2.25,-1.16,-1.45,-1.17,-2.81,-5.63,-1.53,0,0,1
-1.00,-0.41,-0.71,-0.40,-2.37,-2.08,-0.66,-2.26,0,0,1
-1.00,-0.32,-1.89,-0.19,-1.58,-0.41,-0.33,0.22,0,0,1
-1.00,-0.18,-2.06,-1.27,-2.17,-0.30,-0.24,0.19,0,0,1
-1.00,-2.98,-0.18,-0.78,-1.96,-0.26,-4.66,0.26,0,0,1
-1.00,-2.09,-0.57,-0.28,-2.77,-0.14,-0.40,0.14,0,0,1
-1.00,-0.24,-0.86,-1.18,-0.72,-0.16,-0.67,0.17,0,0,1
-1.00,-0.38,-0.78,-0.19,-1.61,-0.13,-5.27,-2.92,0,0,1
1.00,-0.22,-0.16,-1.29,-0.55,-2.81,-0.41,-0.13,0,0,1
1.00,-0.41,-2.66,-2.78,-0.23,-0.17,-0.59,-0.15,0,0,1
-1.00,-0.35,-0.72,-0.11,-0.26,-1.14,-0.57,0.23,0,0,1
-1.00,-0.34,-0.42,-0.25,-2.91,-0.20,-0.49,0.23,0,0,1
-1.00,-1.14,-1.15,-0.12,-0.67,-0.31,-5.34,0.28,0,0,1
-1.00,-0.36,-2.32,-0.10,-0.77,-2.94,-5.47,-2.43,0,0,1
-1.00,-0.83,-2.02,-1.49,-0.23,-2.33,-0.54,-2.67,0,0,1
-1.00,-2.57,-0.61,-0.23,-0.89,-0.28,-5.24,-1.94,0,0,1
-1.00,-0.24,-0.48,-0.13,-0.89,-2.29,-0.67,0.13,0,0,1
-1.00,-1.28,-1.81,-0.31,-0.54,-2.66,-0.49,-1.56,0,0,1
-1.00,-0.38,-0.25,-2.38,-0.69,-2.95,-0.72,-2.74,0,0,1
-1.00,-0.25,-2.74,-2.63,-1.71,-2.33,-0.72,-1.63,0,0,1
-1.00,-0.15,-2.65,-1.58,-2.10,-0.33,-4.65,-2.05,0,0,1
-1.00,-0.17,-0.69,-0.45,-0.33,-2.56,-6.60,-1.95,0,0,1
-1.00,-0.91,-0.62,-1.76,-0.89,-2.19,-6.11,-2.74,0,0,1
-1.00,-1.52,-0.71,-0.21,-0.12,-1.25,-6.99,-2.96,0,0,1
-1.00,-0.43,-0.27,-1.64,-0.14,-1.45,-6.94,-1.56,0,0,1
-1.00,-2.63,-2.25,-0.17,-0.64,-2.06,-4.64,-1.55,0,0,1
-1.00,-0.40,-2.50,-2.61,-0.81,-0.89,-0.77,0.20,0,0,1
-1.00,-2.74,-0.38,-0.43,-2.87,-0.13,-0.14,0.14,0,0,1
-1.00,-2.03,-2.51,-0.37,-0.49,-1.45,-4.69,0.18,0,0,1
-1.00,-0.20,-2.28,-0.43,-0.52,-0.20,-0.85,-1.39,0,0,1
-1.00,-2.07,-0.55,-0.28,-0.66,-2.35,-0.55,0.11,0,0,1
-1.00,-0.11,-0.53,-0.44,-0.47,-0.18,-0.82,-2.44,0,0,1
-1.00,-0.16,-0.36,-1.68,-0.26,-0.92,-4.46,-1.99,0,0,1
-1.00,-0.28,-0.88,-0.10,-2.71,-0.11,-0.19,0.18,0,0,1
-1.00,-0.39,-1.35,-2.87,-1.39,-0.22,-5.40,0.13,0,0,1
-1.00,-0.22,-0.44,-1.93,-0.40,-2.10,-0.48,0.28,0,0,1
-1.00,-1.58,-0.30,-1.46,-0.60,-0.30,-0.84,0.30,0,0,1
-1.00,-0.12,-0.31,-2.30,-2.02,-2.35,-6.01,-1.45,0,0,1
-1.00,-0.26,-2.45,-0.17,-0.81,-1.60,-5.59,-2.74,0,0,1
-1.00,-2.19,-3.00,-0.19,-1.63,-2.12,-6.97,0.15,0,0,1
-1.00,-2.47,-0.81,-1.20,-1.63,-1.81,-0.17,0.22,0,0,1
-1.00,-0.96,-0.57,-0.18,-0.29,-1.52,-0.27,0.17,0,0,1
-1.00,-2.01,-2.88,-0.15,-0.36,-0.43,-5.19,0.18,0,0,1
-1.00,-1.62,-0.77,-0.36,-0.41,-1.56,-6.86,-2.44,0,0,1
-1.00,-2.17,-1.95,-0.31,-0.90,-1.95,-0.61,-1.54,0,0,1
-1.00,-1.49,-0.20,-2.46,-0.38,-0.12,-5.87,-1.96,0,0,1
-1.00,-0.11,-0.80,-0.34,-1.96,-2.95,-0.34,0.11,0,0,1
-1.00,-0.28,-0.87,-0.38,-0.69,-0.42,-5.06,-1.36,0,0,1
-1.00,-2.80,-1.37,-1.67,-0.58,-1.30,-0.39,0.26,0,0,1
-1.00,-0.28,-0.38,-0.12,-1.60,-2.87,-0.64,0.12,0,0,1
-1.00,-2.05,-2.21,-1.71,-0.40,-0.38,-4.65,-1.87,0,0,1
-1.00,-0.39,-2.96,-2.98,-1.59,-0.22,-5.35,-1.91,0,0,1
-1.00,-0.42,-1.37,-0.27,-0.59,-0.12,-5.18,0.25,0,0,1
-1.00,-0.26,-2.41,-2.79,-1.50,-1.95,-0.47,0.23,0,0,1
-1.00,-1.73,-1.72,-1.08,-0.22,-2.96,-0.78,-1.92,0,0,1
-1.00,-0.26,-1.36,-1.24,-0.29,-0.17,-6.90,0.26,0,0,1
-1.00,-0.16,-0.89,-1.46,-1.28,-2.77,-5.81,-2.21,0,0,1
-1.00,-2.76,-0.46,-0.88,-0.43,-1.18,-0.38,-1.29,0,0,1
-1.00,-0.20,-0.87,-0.37,-1.53,-0.81,-0.81,0.11,0,0,1
-1.00,-2.74,-0.80,-0.44,-1.34,-0.10,-0.75,0.18,0,0,1
-1.00,-0.18,-2.01,-2.29,-0.78,-1.93,-0.76,0.22,0,0,1
-1.00,-2.38,-0.24,-0.19,-2.12,-0.80,-0.16,0.15,0,0,1
-1.00,-2.85,-0.55,-2.48,-1.66,-0.39,-4.82,0.24,0,0,1
-1.00,-1.78,-1.83,-0.28,-0.41,-0.27,-4.62,0.19,0,0,1
-1.00,-2.66,-1.20,-2.02,-0.38,-1.13,-0.78,0.24,0,0,1
-1.00,-1.72,-0.68,-0.29,-0.43,-2.82,-0.48,-2.13,0,0,1
-1.00,-0.42,-2.81,-0.21,-1.75,-1.84,-0.33,-2.74,0,0,1
-1.00,-0.34,-1.93,-2.13,-0.69,-0.42,-5.45,0.27,0,0,1
-1.00,-1.24,-0.39,-0.97,-0.15,-1.58,-0.56,0.26,0,0,1
-1.00,-0.27,-0.77,-2.38,-0.12,-0.43,-0.26,-2.57,0,0,1
-1.00,-0.43,-0.58,-1.83,-0.64,-2.77,-0.62,-1.81,0,0,1
